date;nav
21/04/2017;1315.23
24/04/2017;1307.54
25/04/2017;1314.75
26/04/2017;1320.77
27/04/2017;1318.45
28/04/2017;1313.28
02/05/2017;1325.74
04/05/2017;1309.71
05/05/2017;1302.55
08/05/2017;1318.17
09/05/2017;1330.68
10/05/2017;1338.91
11/05/2017;1346.1
12/05/2017;1342.27
15/05/2017;1346.33
16/05/2017;1340.19
17/05/2017;1323.95
18/05/2017;1299.93
19/05/2017;1302.08
22/05/2017;1305.98
23/05/2017;1309.35
24/05/2017;1315.65
25/05/2017;1324.51
26/05/2017;1331.41
31/05/2017;1310.94
01/06/2017;1317.29
02/06/2017;1318.82
05/06/2017;1325.02
06/06/2017;1321.37
07/06/2017;1321.54
08/06/2017;1332.47
09/06/2017;1334.03
12/06/2017;1320.25
13/06/2017;1321.27
14/06/2017;1319.51
15/06/2017;1319.94
16/06/2017;1313.84
19/06/2017;1330.64
20/06/2017;1330.13
21/06/2017;1326.94
22/06/2017;1327.36
23/06/2017;1326.2
26/06/2017;1337.4
27/06/2017;1324.43
28/06/2017;1309.76
29/06/2017;1304.9
30/06/2017;1303.26
03/07/2017;1313.2
04/07/2017;1305.78
05/07/2017;1312.54
06/07/2017;1299.88
07/07/2017;1297.1
10/07/2017;1306.25
11/07/2017;1314.8
12/07/2017;1330.1
13/07/2017;1346.53
14/07/2017;1349.6
17/07/2017;1352.69
18/07/2017;1342.33
19/07/2017;1358.6
20/07/2017;1344.09
21/07/2017;1342.78
24/07/2017;1349.53
25/07/2017;1344.13
26/07/2017;1348.65
27/07/2017;1353.15
28/07/2017;1336.42
31/07/2017;1335.62
01/08/2017;1337.43
02/08/2017;1333.38
03/08/2017;1323.8
04/08/2017;1342.08
07/08/2017;1347.39
08/08/2017;1358.01
09/08/2017;1345.44
10/08/2017;1328.64
11/08/2017;1307.59
14/08/2017;1322.21
16/08/2017;1340.09
17/08/2017;1339.36
18/08/2017;1333.99
21/08/2017;1331.7
22/08/2017;1348.42
23/08/2017;1346.65
24/08/2017;1356.58
25/08/2017;1352.81
28/08/2017;1343.02
29/08/2017;1330.64
30/08/2017;1351.1
31/08/2017;1354.87
01/09/2017;1360.51
04/09/2017;1346.85
05/09/2017;1347.43
06/09/2017;1343.95
07/09/2017;1344.73
08/09/2017;1344.71
11/09/2017;1358.75
12/09/2017;1365.98
13/09/2017;1366.82
14/09/2017;1372.46
15/09/2017;1365.25
18/09/2017;1379.41
19/09/2017;1372.7
20/09/2017;1373.66
21/09/2017;1377.19
22/09/2017;1364.71
25/09/2017;1358.56
26/09/2017;1360.05
27/09/2017;1362.08
28/09/2017;1348.34
29/09/2017;1355.72
11/10/2017;1398.02
12/10/2017;1403.21
13/10/2017;1409.86
16/10/2017;1421.76
17/10/2017;1419.55
18/10/2017;1418.11
19/10/2017;1396.42
20/10/2017;1407.82
23/10/2017;1408.13
24/10/2017;1402.85
25/10/2017;1397.99
26/10/2017;1403.22
27/10/2017;1420.62
30/10/2017;1421.77
31/10/2017;1424.03
01/11/2017;1440.56
02/11/2017;1431.47
03/11/2017;1436.88
06/11/2017;1447.0
07/11/2017;1452.59
08/11/2017;1451.65
09/11/2017;1445.54
10/11/2017;1434.21
13/11/2017;1427.38
14/11/2017;1410.25
15/11/2017;1395.65
17/11/2017;1429.81
20/11/2017;1433.44
21/11/2017;1455.34
22/11/2017;1455.01
23/11/2017;1442.84
24/11/2017;1433.69
27/11/2017;1423.55
28/11/2017;1432.47
29/11/2017;1428.1
30/11/2017;1393.8
01/12/2017;1394.55
04/12/2017;1404.13
05/12/2017;1400.97
06/12/2017;1385.28
07/12/2017;1384.43
08/12/2017;1401.87
11/12/2017;1408.21
12/12/2017;1406.6
13/12/2017;1411.44
14/12/2017;1412.24
15/12/2017;1410.15
18/12/2017;1419.47
19/12/2017;1422.11
20/12/2017;1414.45
21/12/2017;1419.42
22/12/2017;1431.14
27/12/2017;1430.2
28/12/2017;1436.28
29/12/2017;1434.02
02/01/2018;1453.81
03/01/2018;1464.25
04/01/2018;1468.19
05/01/2018;1483.4
08/01/2018;1497.94
09/01/2018;1501.58
10/01/2018;1485.8
11/01/2018;1477.5
12/01/2018;1479.11
15/01/2018;1466.95
16/01/2018;1480.43
17/01/2018;1484.82
18/01/2018;1491.12
19/01/2018;1499.26
22/01/2018;1503.17
23/01/2018;1514.74
24/01/2018;1511.39
25/01/2018;1502.26
26/01/2018;1522.17
29/01/2018;1525.45
30/01/2018;1494.43
31/01/2018;1497.44
01/02/2018;1488.74
