date;nav
20/06/2016;24322.38
21/06/2016;24348.53
22/06/2016;24359.81
23/06/2016;24364.93
24/06/2016;24237.85
27/06/2016;24232.27
28/06/2016;24261.38
29/06/2016;24348.85
30/06/2016;24388.62
01/07/2016;24463.68
04/07/2016;24524.81
05/07/2016;24562.92
06/07/2016;24649.75
07/07/2016;24545.52
08/07/2016;24709.96
11/07/2016;24636.25
12/07/2016;24659.74
13/07/2016;24750.5
15/07/2016;24742.47
18/07/2016;24787.4
19/07/2016;24812.97
20/07/2016;24824.66
21/07/2016;24861.86
22/07/2016;24884.91
25/07/2016;24918.05
26/07/2016;24904.11
27/07/2016;24942.41
28/07/2016;24940.03
29/07/2016;24965.96
01/08/2016;24965.02
02/08/2016;24902.01
03/08/2016;24895.86
04/08/2016;24976.36
05/08/2016;24988.07
08/08/2016;25014.99
09/08/2016;25046.38
10/08/2016;25089.89
11/08/2016;25081.17
12/08/2016;25097.58
16/08/2016;25052.69
17/08/2016;25062.76
18/08/2016;25091.52
19/08/2016;25054.96
22/08/2016;25100.76
23/08/2016;25111.67
24/08/2016;25194.36
25/08/2016;25105.9
26/08/2016;25120.68
29/08/2016;25126.66
30/08/2016;25147.76
31/08/2016;25133.18
01/09/2016;25135.68
02/09/2016;25120.3
05/09/2016;25135.2
06/09/2016;25193.92
07/09/2016;25210.33
08/09/2016;25164.82
09/09/2016;25085.93
12/09/2016;24998.41
13/09/2016;24974.13
14/09/2016;24996.17
15/09/2016;24973.46
16/09/2016;24977.5
19/09/2016;24966.85
20/09/2016;24981.13
21/09/2016;24960.02
22/09/2016;25072.82
23/09/2016;25070.15
26/09/2016;25088.39
27/09/2016;25080.73
28/09/2016;25092.12
29/09/2016;25067.28
30/09/2016;25050.63
03/10/2016;25035.32
04/10/2016;25019.81
05/10/2016;24979.63
06/10/2016;24999.17
07/10/2016;24967.1
10/10/2016;24949.34
11/10/2016;24966.82
12/10/2016;24937.78
13/10/2016;24944.28
14/10/2016;24943.82
17/10/2016;24953.01
18/10/2016;24984.91
19/10/2016;25009.4
20/10/2016;25045.49
21/10/2016;25049.48
24/10/2016;25049.57
25/10/2016;25044.73
26/10/2016;25002.58
27/10/2016;24937.61
28/10/2016;24922.81
31/10/2016;24925.89
02/11/2016;24925.54
03/11/2016;24903.54
04/11/2016;24905.99
07/11/2016;24900.03
08/11/2016;24871.07
09/11/2016;24829.29
10/11/2016;24787.01
14/11/2016;24643.23
15/11/2016;24648.34
16/11/2016;24609.71
17/11/2016;24580.76
18/11/2016;24537.28
21/11/2016;24516.14
22/11/2016;24604.94
23/11/2016;24564.53
24/11/2016;24577.16
25/11/2016;24583.11
28/11/2016;24589.64
29/11/2016;24572.53
30/11/2016;24540.45
01/12/2016;24474.56
02/12/2016;24523.64
05/12/2016;24473.59
06/12/2016;24460.32
07/12/2016;24500.53
08/12/2016;24529.87
09/12/2016;24564.9
12/12/2016;24549.1
13/12/2016;24598.08
14/12/2016;24657.12
15/12/2016;24622.38
16/12/2016;24662.7
19/12/2016;24718.39
20/12/2016;24695.36
21/12/2016;24713.03
22/12/2016;24706.09
23/12/2016;24742.6
27/12/2016;24768.11
28/12/2016;24776.15
29/12/2016;24775.57
30/12/2016;24761.74
02/01/2017;24777.97
03/01/2017;24751.92
04/01/2017;24759.62
05/01/2017;24767.3
06/01/2017;24722.99
09/01/2017;24741.65
10/01/2017;24723.63
11/01/2017;24739.92
12/01/2017;24731.65
13/01/2017;24728.92
16/01/2017;24750.27
17/01/2017;24733.36
18/01/2017;24706.92
19/01/2017;24702.0
20/01/2017;24679.77
23/01/2017;24731.78
24/01/2017;24703.38
25/01/2017;24682.52
26/01/2017;24670.53
27/01/2017;24673.93
30/01/2017;24669.89
31/01/2017;24673.51
01/02/2017;24657.55
02/02/2017;24688.43
03/02/2017;24715.12
06/02/2017;24755.1
07/02/2017;24755.75
08/02/2017;24768.74
09/02/2017;24764.99
10/02/2017;24776.86
13/02/2017;24778.08
14/02/2017;24776.93
15/02/2017;24793.85
16/02/2017;24805.62
17/02/2017;24833.5
20/02/2017;24856.41
21/02/2017;24857.4
22/02/2017;24873.89
23/02/2017;24919.66
24/02/2017;24958.0
27/02/2017;24957.74
28/02/2017;24942.36
01/03/2017;24897.18
02/03/2017;24891.51
03/03/2017;24855.29
06/03/2017;24875.25
07/03/2017;24899.11
08/03/2017;24781.15
09/03/2017;24735.57
10/03/2017;24759.3
13/03/2017;24767.74
14/03/2017;24772.68
15/03/2017;24802.64
16/03/2017;24792.84
17/03/2017;24803.81
20/03/2017;24864.15
21/03/2017;24796.24
22/03/2017;24758.4
23/03/2017;24825.95
24/03/2017;24844.12
27/03/2017;24874.74
28/03/2017;24863.63
29/03/2017;24871.17
30/03/2017;24931.67
31/03/2017;24938.74
03/04/2017;24997.91
04/04/2017;25000.14
05/04/2017;25010.11
06/04/2017;24999.52
07/04/2017;25036.76
10/04/2017;25067.19
11/04/2017;25056.21
12/04/2017;25056.44
13/04/2017;25065.08
18/04/2017;25084.37
19/04/2017;25035.45
20/04/2017;25021.09
21/04/2017;25024.41
24/04/2017;25020.82
25/04/2017;25020.03
26/04/2017;25076.95
27/04/2017;25138.7
28/04/2017;25144.98
02/05/2017;25163.47
03/05/2017;25189.01
04/05/2017;25172.2
05/05/2017;25156.95
09/05/2017;25205.45
10/05/2017;25218.69
11/05/2017;25216.5
12/05/2017;25230.31
15/05/2017;25205.05
16/05/2017;25185.62
17/05/2017;25202.0
18/05/2017;25170.48
19/05/2017;25170.96
22/05/2017;25164.02
23/05/2017;25159.18
24/05/2017;25167.19
26/05/2017;25229.55
29/05/2017;25271.19
30/05/2017;25275.24
31/05/2017;25274.32
01/06/2017;25269.31
02/06/2017;25302.48
06/06/2017;25321.94
07/06/2017;25308.42
08/06/2017;25312.34
09/06/2017;25304.47
12/06/2017;25319.63
13/06/2017;25317.07
14/06/2017;25370.73
15/06/2017;25315.25
16/06/2017;25341.63
19/06/2017;25357.04
20/06/2017;25390.13
21/06/2017;25381.19
22/06/2017;25400.43
23/06/2017;25417.08
26/06/2017;25438.86
27/06/2017;25332.64
28/06/2017;25335.05
29/06/2017;25261.79
30/06/2017;25248.28
03/07/2017;25255.97
04/07/2017;25279.03
05/07/2017;25303.7
06/07/2017;25229.98
07/07/2017;25214.21
10/07/2017;25237.27
11/07/2017;25228.43
12/07/2017;25284.77
13/07/2017;25288.93
17/07/2017;25335.75
18/07/2017;25365.66
19/07/2017;25403.38
20/07/2017;25427.78
21/07/2017;25463.26
24/07/2017;25470.77
25/07/2017;25431.02
26/07/2017;25445.81
27/07/2017;25489.74
28/07/2017;25482.96
31/07/2017;25490.92
01/08/2017;25562.04
02/08/2017;25594.95
03/08/2017;25621.23
04/08/2017;25616.22
07/08/2017;25626.81
08/08/2017;25592.12
09/08/2017;25593.86
10/08/2017;25587.3
11/08/2017;25569.52
14/08/2017;25584.33
16/08/2017;25580.02
17/08/2017;25588.69
18/08/2017;25618.06
21/08/2017;25580.09
22/08/2017;25575.58
23/08/2017;25575.5
24/08/2017;25581.75
25/08/2017;25583.44
28/08/2017;25597.38
29/08/2017;25602.56
30/08/2017;25593.25
31/08/2017;25595.81
01/09/2017;25584.99
04/09/2017;25593.99
05/09/2017;25619.25
06/09/2017;25589.24
07/09/2017;25631.3
08/09/2017;25617.55
11/09/2017;25624.53
12/09/2017;25589.58
13/09/2017;25590.43
14/09/2017;25584.56
15/09/2017;25569.38
18/09/2017;25575.22
19/09/2017;25591.05
20/09/2017;25629.85
21/09/2017;25614.4
22/09/2017;25611.94
25/09/2017;25638.23
26/09/2017;25625.66
27/09/2017;25585.37
28/09/2017;25574.66
29/09/2017;25593.33
02/10/2017;25614.95
03/10/2017;25619.38
04/10/2017;25619.59
05/10/2017;25617.59
06/10/2017;25619.14
09/10/2017;25641.3
10/10/2017;25653.17
11/10/2017;25649.4
12/10/2017;25683.47
13/10/2017;25733.19
16/10/2017;25782.5
17/10/2017;25799.64
18/10/2017;25788.53
19/10/2017;25792.51
20/10/2017;25756.56
23/10/2017;25789.0
24/10/2017;25757.27
25/10/2017;25750.66
26/10/2017;25818.51
27/10/2017;25885.67
30/10/2017;25924.6
31/10/2017;25961.18
02/11/2017;25991.97
03/11/2017;26003.13
06/11/2017;26035.65
07/11/2017;26045.11
08/11/2017;26025.02
09/11/2017;25959.87
10/11/2017;25905.4
13/11/2017;25883.93
14/11/2017;25870.77
15/11/2017;25840.35
16/11/2017;25863.38
17/11/2017;25884.29
20/11/2017;25884.28
21/11/2017;25905.41
22/11/2017;25905.37
23/11/2017;25908.8
24/11/2017;25908.49
27/11/2017;25936.33
28/11/2017;25942.53
29/11/2017;25908.41
30/11/2017;25924.34
01/12/2017;25972.51
04/12/2017;25955.47
05/12/2017;25983.81
06/12/2017;26000.59
07/12/2017;26008.93
08/12/2017;25993.9
11/12/2017;26003.05
12/12/2017;25988.56
13/12/2017;25989.63
14/12/2017;25982.68
15/12/2017;25983.11
18/12/2017;25978.75
19/12/2017;25928.04
20/12/2017;25902.21
21/12/2017;25891.03
22/12/2017;25888.55
27/12/2017;25916.7
28/12/2017;25884.45
29/12/2017;25887.74
02/01/2018;25877.48
03/01/2018;25915.44
04/01/2018;25945.9
05/01/2018;25973.23
08/01/2018;25991.1
09/01/2018;25967.99
10/01/2018;25946.8
11/01/2018;25893.37
12/01/2018;25895.07
15/01/2018;25901.11
16/01/2018;25930.39
17/01/2018;25934.79
18/01/2018;25937.23
19/01/2018;25957.84
22/01/2018;25986.16
23/01/2018;26004.38
24/01/2018;25992.91
25/01/2018;25961.8
26/01/2018;25944.62
29/01/2018;25895.57
30/01/2018;25883.14
31/01/2018;25877.88
01/02/2018;25869.3
02/02/2018;25825.03
05/02/2018;25821.1
06/02/2018;25807.37
07/02/2018;25795.73
08/02/2018;25757.27
09/02/2018;25717.48
12/02/2018;25707.36
13/02/2018;25653.64
14/02/2018;25651.83
15/02/2018;25692.67
16/02/2018;25759.72
19/02/2018;25758.49
20/02/2018;25744.38
21/02/2018;25736.03
22/02/2018;25725.93
23/02/2018;25741.57
26/02/2018;25753.26
27/02/2018;25743.6
28/02/2018;25757.98
01/03/2018;25749.12
02/03/2018;25722.74
05/03/2018;25712.32
06/03/2018;25702.97
07/03/2018;25716.48
08/03/2018;25758.07
09/03/2018;25757.28
12/03/2018;25782.31
13/03/2018;25779.81
14/03/2018;25766.44
15/03/2018;25726.21
16/03/2018;25727.64
19/03/2018;25690.9
20/03/2018;25662.52
21/03/2018;25656.63
22/03/2018;25687.79
23/03/2018;25650.75
26/03/2018;25644.9
27/03/2018;25678.16
28/03/2018;25665.94
29/03/2018;25678.92
03/04/2018;25678.8
04/04/2018;25680.94
05/04/2018;25674.27
06/04/2018;25705.21
09/04/2018;25705.41
10/04/2018;25704.3
11/04/2018;25726.47
12/04/2018;25726.22
13/04/2018;25750.03
16/04/2018;25755.31
17/04/2018;25780.93
18/04/2018;25748.7
19/04/2018;25676.59
20/04/2018;25680.22
23/04/2018;25646.34
24/04/2018;25648.18
25/04/2018;25629.86
26/04/2018;25662.82
27/04/2018;25686.23
30/04/2018;25698.21
