date;nav
20/06/2016;93.5
21/06/2016;93.93
22/06/2016;94.24
23/06/2016;95.21
24/06/2016;87.05
27/06/2016;82.92
28/06/2016;85.05
29/06/2016;87.84
30/06/2016;88.68
01/07/2016;89.53
04/07/2016;88.54
05/07/2016;86.81
06/07/2016;85.5
07/07/2016;86.1
08/07/2016;87.21
11/07/2016;88.93
12/07/2016;89.24
13/07/2016;89.63
15/07/2016;90.11
18/07/2016;90.38
19/07/2016;90.41
20/07/2016;91.27
21/07/2016;91.08
22/07/2016;91.33
25/07/2016;91.86
26/07/2016;91.97
27/07/2016;92.53
28/07/2016;92.22
29/07/2016;92.54
01/08/2016;92.16
02/08/2016;91.49
03/08/2016;91.02
04/08/2016;91.68
05/08/2016;92.36
08/08/2016;92.38
09/08/2016;93.08
10/08/2016;92.72
11/08/2016;93.29
12/08/2016;93.46
16/08/2016;93.03
17/08/2016;92.25
18/08/2016;93.1
19/08/2016;92.61
22/08/2016;92.85
23/08/2016;93.49
24/08/2016;93.76
25/08/2016;93.28
26/08/2016;93.87
29/08/2016;93.67
30/08/2016;93.75
31/08/2016;93.46
01/09/2016;93.87
02/09/2016;95.36
05/09/2016;95.57
06/09/2016;95.61
07/09/2016;95.76
08/09/2016;95.42
09/09/2016;93.99
12/09/2016;93.08
13/09/2016;92.59
14/09/2016;92.56
15/09/2016;92.93
16/09/2016;92.57
19/09/2016;93.38
20/09/2016;93.31
21/09/2016;93.32
22/09/2016;94.8
23/09/2016;94.06
26/09/2016;93.08
27/09/2016;93.22
28/09/2016;93.82
29/09/2016;93.93
30/09/2016;94.19
03/10/2016;94.12
04/10/2016;94.23
05/10/2016;92.98
06/10/2016;92.32
07/10/2016;91.05
10/10/2016;91.3
11/10/2016;91.12
12/10/2016;90.77
13/10/2016;90.76
14/10/2016;91.58
17/10/2016;90.99
18/10/2016;92.3
19/10/2016;92.5
20/10/2016;92.41
21/10/2016;92.31
24/10/2016;92.16
25/10/2016;91.57
26/10/2016;91.0
27/10/2016;90.13
28/10/2016;90.35
31/10/2016;90.26
02/11/2016;88.29
03/11/2016;88.3
04/11/2016;87.56
07/11/2016;88.2
08/11/2016;88.39
09/11/2016;88.55
10/11/2016;87.69
14/11/2016;86.86
15/11/2016;87.26
16/11/2016;87.21
17/11/2016;87.8
18/11/2016;87.77
21/11/2016;87.88
22/11/2016;88.24
23/11/2016;88.18
24/11/2016;88.36
25/11/2016;88.34
28/11/2016;88.06
29/11/2016;88.12
30/11/2016;88.19
01/12/2016;87.63
02/12/2016;87.18
05/12/2016;87.21
06/12/2016;87.7
07/12/2016;88.0
08/12/2016;88.73
09/12/2016;89.78
12/12/2016;89.61
13/12/2016;90.47
14/12/2016;89.93
15/12/2016;90.26
16/12/2016;90.59
19/12/2016;90.88
20/12/2016;91.0
21/12/2016;91.15
22/12/2016;90.89
23/12/2016;91.22
27/12/2016;91.42
28/12/2016;91.59
29/12/2016;91.5
30/12/2016;91.7
02/01/2017;92.23
03/01/2017;92.21
04/01/2017;91.92
05/01/2017;92.13
06/01/2017;92.08
09/01/2017;91.77
10/01/2017;91.52
11/01/2017;91.78
12/01/2017;91.68
13/01/2017;92.25
16/01/2017;91.64
17/01/2017;91.66
18/01/2017;91.57
19/01/2017;91.44
20/01/2017;91.24
23/01/2017;91.14
24/01/2017;91.58
25/01/2017;92.29
26/01/2017;92.28
27/01/2017;92.36
30/01/2017;91.65
31/01/2017;91.48
01/02/2017;92.1
02/02/2017;92.14
03/02/2017;92.38
06/02/2017;91.88
07/02/2017;92.58
08/02/2017;93.3
09/02/2017;93.76
10/02/2017;93.79
13/02/2017;94.17
14/02/2017;94.22
15/02/2017;94.72
16/02/2017;94.57
17/02/2017;94.32
20/02/2017;94.56
21/02/2017;95.16
22/02/2017;94.81
23/02/2017;94.71
24/02/2017;94.15
27/02/2017;94.07
28/02/2017;94.34
01/03/2017;95.34
02/03/2017;95.31
03/03/2017;94.74
06/03/2017;94.53
07/03/2017;94.15
08/03/2017;94.33
09/03/2017;94.25
10/03/2017;93.92
13/03/2017;94.3
14/03/2017;94.2
15/03/2017;94.3
16/03/2017;95.15
17/03/2017;95.49
20/03/2017;95.81
21/03/2017;95.56
22/03/2017;95.25
23/03/2017;96.19
24/03/2017;96.44
27/03/2017;96.3
28/03/2017;96.9
29/03/2017;97.05
30/03/2017;97.76
31/03/2017;98.29
03/04/2017;98.54
04/04/2017;98.61
05/04/2017;98.88
06/04/2017;99.33
07/04/2017;99.68
10/04/2017;99.42
11/04/2017;99.38
12/04/2017;99.82
13/04/2017;99.71
18/04/2017;98.97
19/04/2017;98.91
20/04/2017;98.89
21/04/2017;98.89
24/04/2017;100.76
25/04/2017;100.9
26/04/2017;101.23
27/04/2017;101.37
28/04/2017;101.25
02/05/2017;102.25
03/05/2017;102.36
04/05/2017;103.15
05/05/2017;103.61
09/05/2017;104.49
10/05/2017;104.57
11/05/2017;104.23
12/05/2017;104.4
15/05/2017;104.46
16/05/2017;104.44
17/05/2017;103.14
18/05/2017;102.45
19/05/2017;103.31
22/05/2017;103.34
23/05/2017;103.83
24/05/2017;104.21
26/05/2017;104.34
29/05/2017;104.22
30/05/2017;104.2
31/05/2017;104.11
01/06/2017;104.69
02/06/2017;104.89
06/06/2017;104.39
07/06/2017;104.46
08/06/2017;104.57
09/06/2017;104.85
12/06/2017;103.6
13/06/2017;104.35
14/06/2017;104.5
15/06/2017;103.75
16/06/2017;104.63
19/06/2017;105.1
20/06/2017;104.49
21/06/2017;104.42
22/06/2017;104.0
23/06/2017;103.92
26/06/2017;104.01
27/06/2017;102.75
28/06/2017;102.31
29/06/2017;100.95
30/06/2017;100.81
03/07/2017;101.26
04/07/2017;100.68
05/07/2017;101.08
06/07/2017;100.0
07/07/2017;100.37
10/07/2017;100.83
11/07/2017;100.08
12/07/2017;101.6
13/07/2017;102.18
17/07/2017;102.69
18/07/2017;102.11
19/07/2017;102.73
20/07/2017;102.34
21/07/2017;101.42
