date;nav
20/06/2016;1000.16
21/06/2016;1000.15
22/06/2016;1000.15
24/06/2016;1000.13
27/06/2016;1000.12
28/06/2016;1000.11
29/06/2016;1000.11
30/06/2016;1000.1
01/07/2016;1000.1
04/07/2016;1000.11
05/07/2016;1000.11
06/07/2016;1000.1
07/07/2016;1000.09
08/07/2016;1000.09
11/07/2016;1000.09
12/07/2016;1000.08
13/07/2016;1000.08
14/07/2016;1000.07
15/07/2016;1000.06
18/07/2016;1000.06
19/07/2016;1000.05
20/07/2016;1000.05
21/07/2016;1000.04
22/07/2016;1000.03
25/07/2016;1000.02
26/07/2016;1000.02
27/07/2016;1000.01
28/07/2016;1000.0
29/07/2016;1000.0
01/08/2016;999.98
02/08/2016;999.97
03/08/2016;999.97
04/08/2016;999.96
05/08/2016;999.95
08/08/2016;999.94
09/08/2016;999.93
10/08/2016;999.93
11/08/2016;999.92
12/08/2016;999.91
16/08/2016;999.92
17/08/2016;999.92
18/08/2016;999.9
19/08/2016;999.9
22/08/2016;999.89
23/08/2016;999.89
24/08/2016;999.88
25/08/2016;999.87
26/08/2016;999.86
29/08/2016;999.85
30/08/2016;999.84
31/08/2016;999.84
01/09/2016;999.83
02/09/2016;999.82
05/09/2016;999.88
06/09/2016;999.87
07/09/2016;999.86
08/09/2016;999.85
09/09/2016;999.84
12/09/2016;999.84
13/09/2016;999.83
14/09/2016;999.82
15/09/2016;999.81
16/09/2016;999.81
19/09/2016;999.83
20/09/2016;999.82
21/09/2016;999.81
22/09/2016;999.8
23/09/2016;999.8
26/09/2016;999.78
27/09/2016;999.77
28/09/2016;999.77
29/09/2016;999.75
30/09/2016;999.75
03/10/2016;999.76
04/10/2016;999.76
05/10/2016;999.75
06/10/2016;999.73
07/10/2016;999.73
10/10/2016;999.72
11/10/2016;999.71
12/10/2016;999.7
13/10/2016;999.69
14/10/2016;999.68
17/10/2016;999.67
18/10/2016;999.66
19/10/2016;999.65
20/10/2016;999.64
21/10/2016;999.63
24/10/2016;999.62
25/10/2016;999.62
26/10/2016;999.61
27/10/2016;999.6
28/10/2016;999.59
31/10/2016;999.57
02/11/2016;999.55
03/11/2016;999.53
04/11/2016;999.52
07/11/2016;999.56
08/11/2016;999.55
09/11/2016;999.54
10/11/2016;999.53
11/11/2016;999.52
14/11/2016;999.5
15/11/2016;999.49
16/11/2016;999.48
17/11/2016;999.47
18/11/2016;999.46
21/11/2016;999.44
22/11/2016;999.43
23/11/2016;999.42
24/11/2016;999.41
25/11/2016;999.4
28/11/2016;999.4
29/11/2016;999.39
30/11/2016;999.38
01/12/2016;999.37
02/12/2016;999.36
05/12/2016;999.34
06/12/2016;999.33
07/12/2016;999.32
08/12/2016;999.31
09/12/2016;999.3
12/12/2016;999.29
13/12/2016;999.28
14/12/2016;999.28
15/12/2016;999.27
16/12/2016;999.26
19/12/2016;999.25
20/12/2016;999.24
21/12/2016;999.23
22/12/2016;999.21
23/12/2016;999.21
27/12/2016;999.18
28/12/2016;999.18
29/12/2016;999.17
30/12/2016;999.16
02/01/2017;999.17
03/01/2017;999.16
04/01/2017;999.15
05/01/2017;999.14
06/01/2017;999.13
09/01/2017;999.1
10/01/2017;999.09
11/01/2017;999.08
12/01/2017;999.06
13/01/2017;999.06
16/01/2017;999.05
17/01/2017;999.04
18/01/2017;999.04
19/01/2017;999.02
20/01/2017;999.01
23/01/2017;999.04
24/01/2017;999.03
25/01/2017;999.02
26/01/2017;999.01
27/01/2017;999.0
30/01/2017;998.99
31/01/2017;998.98
01/02/2017;998.97
02/02/2017;998.95
03/02/2017;998.94
06/02/2017;998.93
07/02/2017;998.92
08/02/2017;998.9
09/02/2017;998.89
10/02/2017;998.88
13/02/2017;998.86
14/02/2017;998.85
15/02/2017;998.84
16/02/2017;998.83
17/02/2017;998.81
20/02/2017;998.79
21/02/2017;998.78
22/02/2017;998.77
23/02/2017;998.76
24/02/2017;998.75
27/02/2017;998.77
28/02/2017;998.76
01/03/2017;998.75
02/03/2017;998.73
03/03/2017;998.72
06/03/2017;998.72
07/03/2017;998.71
08/03/2017;998.7
09/03/2017;998.69
10/03/2017;998.68
13/03/2017;998.66
14/03/2017;998.65
15/03/2017;998.65
16/03/2017;998.64
17/03/2017;998.63
20/03/2017;998.6
21/03/2017;998.59
22/03/2017;998.58
23/03/2017;998.57
24/03/2017;998.57
27/03/2017;998.53
28/03/2017;998.55
29/03/2017;998.59
30/03/2017;998.58
31/03/2017;998.57
03/04/2017;998.56
04/04/2017;998.55
05/04/2017;998.54
06/04/2017;998.53
07/04/2017;998.52
10/04/2017;998.49
11/04/2017;998.47
12/04/2017;998.46
13/04/2017;998.45
18/04/2017;998.42
19/04/2017;998.41
20/04/2017;998.4
21/04/2017;998.39
24/04/2017;998.38
25/04/2017;998.37
26/04/2017;998.35
27/04/2017;998.34
28/04/2017;998.33
02/05/2017;998.31
03/05/2017;998.3
04/05/2017;998.29
05/05/2017;998.28
08/05/2017;998.26
09/05/2017;998.25
10/05/2017;998.24
11/05/2017;998.23
12/05/2017;998.22
15/05/2017;998.18
16/05/2017;998.17
17/05/2017;998.16
18/05/2017;998.15
19/05/2017;998.14
22/05/2017;998.13
23/05/2017;998.12
24/05/2017;998.11
26/05/2017;998.09
29/05/2017;998.07
30/05/2017;998.06
31/05/2017;998.05
01/06/2017;998.04
02/06/2017;998.03
06/06/2017;998.01
07/06/2017;997.99
08/06/2017;997.98
09/06/2017;997.97
12/06/2017;997.94
13/06/2017;997.93
14/06/2017;997.92
15/06/2017;997.91
16/06/2017;997.9
19/06/2017;997.88
20/06/2017;997.87
21/06/2017;997.86
22/06/2017;997.84
26/06/2017;997.83
27/06/2017;997.82
28/06/2017;997.81
29/06/2017;997.79
30/06/2017;997.78
03/07/2017;997.75
04/07/2017;997.74
05/07/2017;997.73
06/07/2017;997.72
07/07/2017;997.71
10/07/2017;997.67
11/07/2017;997.66
12/07/2017;997.65
13/07/2017;997.64
14/07/2017;997.63
17/07/2017;997.59
18/07/2017;997.58
19/07/2017;997.57
20/07/2017;997.56
21/07/2017;997.55
24/07/2017;997.52
25/07/2017;997.51
26/07/2017;997.5
27/07/2017;997.49
28/07/2017;997.48
31/07/2017;997.45
01/08/2017;997.44
02/08/2017;997.43
03/08/2017;997.42
04/08/2017;997.41
07/08/2017;997.37
08/08/2017;997.36
09/08/2017;997.35
10/08/2017;997.33
11/08/2017;997.32
14/08/2017;997.29
16/08/2017;997.26
17/08/2017;997.25
18/08/2017;997.24
21/08/2017;997.21
22/08/2017;997.2
23/08/2017;997.18
24/08/2017;997.17
25/08/2017;997.16
28/08/2017;997.14
29/08/2017;997.12
30/08/2017;997.11
31/08/2017;997.1
01/09/2017;997.09
04/09/2017;997.07
05/09/2017;997.05
06/09/2017;997.04
07/09/2017;997.04
08/09/2017;997.03
11/09/2017;997.0
12/09/2017;996.99
13/09/2017;996.98
14/09/2017;996.96
15/09/2017;996.95
18/09/2017;996.92
19/09/2017;996.91
20/09/2017;996.9
21/09/2017;996.89
22/09/2017;996.87
25/09/2017;996.84
26/09/2017;996.83
27/09/2017;996.82
28/09/2017;996.81
29/09/2017;996.79
02/10/2017;996.76
03/10/2017;996.75
04/10/2017;996.74
05/10/2017;996.73
06/10/2017;996.71
09/10/2017;996.68
10/10/2017;996.67
11/10/2017;996.66
12/10/2017;996.64
13/10/2017;996.63
16/10/2017;996.61
17/10/2017;996.6
18/10/2017;996.59
19/10/2017;996.57
20/10/2017;996.56
23/10/2017;996.53
24/10/2017;996.51
25/10/2017;996.5
26/10/2017;996.49
27/10/2017;996.48
30/10/2017;996.44
31/10/2017;996.43
02/11/2017;996.4
03/11/2017;996.39
06/11/2017;996.37
07/11/2017;996.35
08/11/2017;996.34
09/11/2017;996.33
10/11/2017;996.32
13/11/2017;996.28
14/11/2017;996.27
15/11/2017;996.26
16/11/2017;996.25
17/11/2017;996.24
20/11/2017;996.2
21/11/2017;996.19
22/11/2017;996.18
23/11/2017;996.16
24/11/2017;996.15
27/11/2017;996.11
28/11/2017;996.1
29/11/2017;996.09
30/11/2017;996.07
01/12/2017;996.06
04/12/2017;996.04
05/12/2017;996.04
06/12/2017;996.02
07/12/2017;996.01
08/12/2017;995.99
11/12/2017;995.96
12/12/2017;995.95
13/12/2017;995.93
14/12/2017;995.92
15/12/2017;995.91
18/12/2017;995.88
19/12/2017;995.86
20/12/2017;995.85
21/12/2017;995.84
22/12/2017;995.83
27/12/2017;995.76
28/12/2017;995.75
29/12/2017;995.74
02/01/2018;995.7
03/01/2018;995.67
04/01/2018;995.66
05/01/2018;995.64
08/01/2018;995.61
09/01/2018;995.59
10/01/2018;995.58
11/01/2018;995.57
12/01/2018;995.56
15/01/2018;995.53
16/01/2018;995.51
17/01/2018;995.5
18/01/2018;995.48
19/01/2018;995.47
22/01/2018;995.44
23/01/2018;995.42
24/01/2018;995.41
25/01/2018;995.4
26/01/2018;995.38
29/01/2018;995.35
30/01/2018;995.33
31/01/2018;995.32
01/02/2018;995.31
02/02/2018;995.3
05/02/2018;995.26
06/02/2018;995.24
07/02/2018;995.23
08/02/2018;995.22
09/02/2018;995.21
12/02/2018;995.17
13/02/2018;995.16
14/02/2018;995.14
15/02/2018;995.13
16/02/2018;995.12
19/02/2018;995.08
20/02/2018;995.07
21/02/2018;995.06
22/02/2018;995.05
23/02/2018;995.03
26/02/2018;995.0
27/02/2018;994.98
28/02/2018;994.97
01/03/2018;994.96
02/03/2018;994.94
05/03/2018;994.91
06/03/2018;994.89
07/03/2018;994.88
08/03/2018;994.87
09/03/2018;994.85
12/03/2018;994.81
13/03/2018;994.8
14/03/2018;994.78
15/03/2018;994.77
16/03/2018;994.76
19/03/2018;994.73
20/03/2018;994.71
21/03/2018;994.7
22/03/2018;994.68
23/03/2018;994.67
26/03/2018;994.63
27/03/2018;994.62
28/03/2018;994.61
29/03/2018;994.59
03/04/2018;994.53
04/04/2018;994.52
05/04/2018;994.51
06/04/2018;994.49
09/04/2018;994.46
10/04/2018;994.45
11/04/2018;994.43
12/04/2018;994.42
13/04/2018;994.41
16/04/2018;994.37
17/04/2018;994.36
18/04/2018;994.35
19/04/2018;994.33
20/04/2018;994.32
23/04/2018;994.3
24/04/2018;994.28
25/04/2018;994.27
26/04/2018;994.26
27/04/2018;994.25
30/04/2018;994.22
02/05/2018;994.19
03/05/2018;994.18
04/05/2018;994.16
07/05/2018;994.12
08/05/2018;994.11
09/05/2018;994.09
11/05/2018;994.07
14/05/2018;994.03
15/05/2018;994.02
16/05/2018;994.01
17/05/2018;993.99
18/05/2018;993.98
22/05/2018;993.92
23/05/2018;993.91
24/05/2018;993.9
