date;nav
16/12/2016;100.0
19/12/2016;99.98
20/12/2016;100.27
21/12/2016;100.0
22/12/2016;99.32
23/12/2016;99.35
28/12/2016;99.72
29/12/2016;99.27
30/12/2016;98.83
02/01/2017;99.02
03/01/2017;100.79
04/01/2017;100.7
05/01/2017;99.82
06/01/2017;100.02
09/01/2017;99.55
10/01/2017;99.35
11/01/2017;100.72
12/01/2017;99.41
13/01/2017;99.63
16/01/2017;99.68
17/01/2017;99.16
18/01/2017;99.42
19/01/2017;99.55
20/01/2017;99.02
23/01/2017;98.69
24/01/2017;99.57
25/01/2017;100.57
26/01/2017;100.92
27/01/2017;100.58
30/01/2017;99.88
31/01/2017;99.4
01/02/2017;99.79
02/02/2017;99.25
03/02/2017;100.07
06/02/2017;99.99
07/02/2017;100.6
08/02/2017;101.27
09/02/2017;102.07
10/02/2017;102.92
13/02/2017;103.38
14/02/2017;103.58
15/02/2017;103.96
16/02/2017;102.95
17/02/2017;102.81
20/02/2017;103.03
21/02/2017;104.06
22/02/2017;104.06
23/02/2017;103.04
24/02/2017;103.25
27/02/2017;103.4
28/02/2017;102.54
01/03/2017;104.12
02/03/2017;104.13
03/03/2017;103.62
06/03/2017;103.33
07/03/2017;102.91
08/03/2017;102.68
09/03/2017;102.32
10/03/2017;102.4
13/03/2017;103.0
14/03/2017;102.47
15/03/2017;103.78
16/03/2017;103.57
20/03/2017;103.61
21/03/2017;102.78
22/03/2017;102.59
23/03/2017;103.13
24/03/2017;103.21
27/03/2017;102.44
28/03/2017;103.4
29/03/2017;104.38
30/03/2017;104.82
31/03/2017;105.6
03/04/2017;105.69
04/04/2017;105.53
05/04/2017;105.61
06/04/2017;106.06
07/04/2017;106.74
10/04/2017;106.85
11/04/2017;106.98
12/04/2017;106.91
13/04/2017;106.51
18/04/2017;106.24
19/04/2017;105.88
20/04/2017;105.89
21/04/2017;106.61
24/04/2017;106.55
25/04/2017;106.76
26/04/2017;107.52
27/04/2017;107.43
28/04/2017;107.12
02/05/2017;107.49
03/05/2017;107.2
04/05/2017;107.75
05/05/2017;107.95
09/05/2017;108.9
10/05/2017;109.32
11/05/2017;108.73
12/05/2017;107.74
15/05/2017;107.71
16/05/2017;106.97
17/05/2017;105.1
18/05/2017;104.94
19/05/2017;105.51
22/05/2017;105.49
23/05/2017;106.03
24/05/2017;106.85
26/05/2017;106.65
30/05/2017;106.73
31/05/2017;105.74
01/06/2017;107.01
02/06/2017;107.1
06/06/2017;106.12
07/06/2017;106.12
08/06/2017;106.62
09/06/2017;107.07
12/06/2017;106.28
13/06/2017;106.75
14/06/2017;106.16
15/06/2017;106.62
16/06/2017;106.39
19/06/2017;107.44
20/06/2017;106.88
21/06/2017;106.33
22/06/2017;106.76
23/06/2017;106.7
26/06/2017;106.89
27/06/2017;105.3
28/06/2017;105.63
29/06/2017;104.26
30/06/2017;104.5
03/07/2017;104.93
05/07/2017;104.96
06/07/2017;103.61
07/07/2017;104.4
10/07/2017;104.61
11/07/2017;104.28
12/07/2017;105.27
13/07/2017;106.12
17/07/2017;106.18
18/07/2017;105.31
19/07/2017;106.48
20/07/2017;105.55
21/07/2017;105.01
24/07/2017;104.82
25/07/2017;104.74
26/07/2017;104.87
27/07/2017;104.71
28/07/2017;103.75
31/07/2017;103.54
01/08/2017;103.68
02/08/2017;103.21
03/08/2017;103.08
04/08/2017;103.81
07/08/2017;103.69
08/08/2017;104.22
09/08/2017;104.08
10/08/2017;103.13
11/08/2017;102.41
14/08/2017;103.29
16/08/2017;103.81
17/08/2017;102.86
18/08/2017;102.6
21/08/2017;101.94
22/08/2017;103.05
23/08/2017;102.3
24/08/2017;102.36
25/08/2017;102.24
28/08/2017;101.71
29/08/2017;100.95
30/08/2017;102.04
31/08/2017;102.95
01/09/2017;103.72
05/09/2017;103.03
06/09/2017;103.17
07/09/2017;103.13
08/09/2017;103.56
11/09/2017;104.48
12/09/2017;104.79
13/09/2017;104.69
14/09/2017;105.14
15/09/2017;104.54
18/09/2017;104.72
19/09/2017;104.45
20/09/2017;104.55
21/09/2017;105.39
22/09/2017;105.44
25/09/2017;105.92
26/09/2017;106.51
27/09/2017;106.97
28/09/2017;106.73
29/09/2017;106.73
02/10/2017;108.12
03/10/2017;108.44
04/10/2017;108.58
05/10/2017;109.01
06/10/2017;108.99
09/10/2017;109.13
10/10/2017;108.8
11/10/2017;108.43
12/10/2017;108.53
13/10/2017;108.62
16/10/2017;108.82
17/10/2017;108.91
18/10/2017;108.9
19/10/2017;108.62
20/10/2017;109.35
23/10/2017;109.43
24/10/2017;109.62
25/10/2017;108.54
26/10/2017;109.65
27/10/2017;111.52
30/10/2017;110.75
31/10/2017;110.9
02/11/2017;110.71
03/11/2017;111.73
06/11/2017;112.14
07/11/2017;111.74
08/11/2017;111.52
09/11/2017;110.58
10/11/2017;110.09
13/11/2017;109.6
14/11/2017;108.63
15/11/2017;107.66
16/11/2017;108.67
17/11/2017;108.23
20/11/2017;108.92
21/11/2017;109.4
22/11/2017;109.04
24/11/2017;108.02
27/11/2017;107.83
28/11/2017;108.8
29/11/2017;109.29
30/11/2017;109.02
01/12/2017;108.76
04/12/2017;109.43
05/12/2017;109.29
06/12/2017;109.15
07/12/2017;109.11
08/12/2017;109.9
11/12/2017;112.72
12/12/2017;113.28
13/12/2017;113.11
14/12/2017;112.43
15/12/2017;112.85
18/12/2017;113.53
19/12/2017;113.23
20/12/2017;112.66
21/12/2017;113.18
22/12/2017;113.38
27/12/2017;113.29
28/12/2017;113.23
29/12/2017;112.81
02/01/2018;112.61
03/01/2018;112.79
04/01/2018;112.96
05/01/2018;113.95
08/01/2018;114.67
09/01/2018;114.95
10/01/2018;113.72
11/01/2018;113.7
12/01/2018;113.37
16/01/2018;113.32
17/01/2018;113.63
18/01/2018;113.39
19/01/2018;114.22
22/01/2018;114.34
23/01/2018;114.48
24/01/2018;113.09
25/01/2018;112.34
26/01/2018;112.85
29/01/2018;112.41
30/01/2018;111.33
31/01/2018;111.46
01/02/2018;111.61
02/02/2018;110.19
05/02/2018;106.91
06/02/2018;106.05
07/02/2018;107.06
08/02/2018;105.65
09/02/2018;104.84
12/02/2018;105.41
13/02/2018;104.89
14/02/2018;105.48
15/02/2018;105.49
16/02/2018;106.17
20/02/2018;107.21
21/02/2018;107.68
22/02/2018;107.09
23/02/2018;107.99
26/02/2018;108.7
27/02/2018;108.33
28/02/2018;106.98
01/03/2018;106.39
02/03/2018;104.84
05/03/2018;105.21
06/03/2018;105.65
