date;nav
22/09/2020;10.0
23/09/2020;9.9944
24/09/2020;10.0002
25/09/2020;10.0049
28/09/2020;9.9988
29/09/2020;10.013
30/09/2020;9.9921
01/10/2020;9.9944
02/10/2020;9.9912
05/10/2020;9.975
06/10/2020;9.9762
07/10/2020;9.9623
08/10/2020;9.9787
09/10/2020;9.9853
12/10/2020;9.9897
13/10/2020;10.0089
14/10/2020;10.018
15/10/2020;10.0243
16/10/2020;10.028
19/10/2020;10.0161
20/10/2020;10.0017
21/10/2020;9.9837
22/10/2020;9.9615
23/10/2020;9.9683
26/10/2020;9.9813
27/10/2020;10.0041
28/10/2020;10.001
29/10/2020;9.9982
30/10/2020;9.9858
02/11/2020;9.9929
03/11/2020;9.9821
04/11/2020;10.0217
05/11/2020;10.0185
06/11/2020;9.9985
09/11/2020;9.9263
10/11/2020;9.918
11/11/2020;9.9231
12/11/2020;9.9623
13/11/2020;9.9672
16/11/2020;9.9667
17/11/2020;9.9829
18/11/2020;9.9817
19/11/2020;9.9926
20/11/2020;10.0071
23/11/2020;9.9966
24/11/2020;9.9863
25/11/2020;9.987
26/11/2020;9.9941
27/11/2020;9.9993
30/11/2020;9.9932
01/12/2020;9.9515
02/12/2020;9.9507
03/12/2020;9.9721
04/12/2020;9.9541
07/12/2020;9.9787
08/12/2020;9.9975
09/12/2020;9.941
10/12/2020;9.9566
11/12/2020;9.9727
14/12/2020;9.9626
15/12/2020;9.9503
16/12/2020;9.938
17/12/2020;9.9376
18/12/2020;9.9348
21/12/2020;9.9398
22/12/2020;9.9515
23/12/2020;9.9197
24/12/2020;9.9283
28/12/2020;9.9309
29/12/2020;9.9375
30/12/2020;9.9386
31/12/2020;9.9445
04/01/2021;9.9464
05/01/2021;9.9328
06/01/2021;9.8985
07/01/2021;9.8841
08/01/2021;9.8818
11/01/2021;9.8667
12/01/2021;9.8478
13/01/2021;9.8848
14/01/2021;9.8754
15/01/2021;9.8771
18/01/2021;9.8672
19/01/2021;9.8769
20/01/2021;9.8707
21/01/2021;9.8506
22/01/2021;9.8535
25/01/2021;9.8829
26/01/2021;9.881
27/01/2021;9.8873
28/01/2021;9.8773
29/01/2021;9.8559
01/02/2021;9.8574
02/02/2021;9.8392
03/02/2021;9.8317
04/02/2021;9.8235
05/02/2021;9.8127
08/02/2021;9.8118
09/02/2021;9.8133
10/02/2021;9.8116
11/02/2021;9.8178
12/02/2021;9.7911
15/02/2021;9.7718
16/02/2021;9.7401
17/02/2021;9.7415
18/02/2021;9.7273
19/02/2021;9.705
22/02/2021;9.7021
23/02/2021;9.6879
24/02/2021;9.6605
25/02/2021;9.615
26/02/2021;9.6387
01/03/2021;9.6672
02/03/2021;9.6837
03/03/2021;9.6532
04/03/2021;9.6428
05/03/2021;9.6475
08/03/2021;9.635
09/03/2021;9.6543
10/03/2021;9.6618
11/03/2021;9.6715
12/03/2021;9.6249
15/03/2021;9.6427
16/03/2021;9.6386
17/03/2021;9.6145
18/03/2021;9.5943
19/03/2021;9.6043
22/03/2021;9.6275
23/03/2021;9.6497
24/03/2021;9.6654
25/03/2021;9.6684
26/03/2021;9.6504
29/03/2021;9.6279
30/03/2021;9.6125
31/03/2021;9.6087
01/04/2021;9.634
02/04/2021;9.6222
05/04/2021;9.6224
06/04/2021;9.6326
07/04/2021;9.6343
08/04/2021;9.6427
09/04/2021;9.6233
12/04/2021;9.6176
13/04/2021;9.6255
14/04/2021;9.616
15/04/2021;9.655
16/04/2021;9.6371
19/04/2021;9.6262
20/04/2021;9.6403
21/04/2021;9.644
22/04/2021;9.6495
23/04/2021;9.6398
26/04/2021;9.6371
27/04/2021;9.6226
28/04/2021;9.6135
29/04/2021;9.5969
30/04/2021;9.5975
03/05/2021;9.6072
04/05/2021;9.6219
