date;nav
20/06/2016;129.52
21/06/2016;129.55
22/06/2016;129.63
24/06/2016;128.84
27/06/2016;129.08
28/06/2016;129.69
29/06/2016;130.48
30/06/2016;130.94
01/07/2016;131.34
04/07/2016;131.44
05/07/2016;131.36
06/07/2016;131.39
07/07/2016;131.32
08/07/2016;131.73
11/07/2016;131.75
12/07/2016;131.66
13/07/2016;132.03
14/07/2016;131.98
15/07/2016;131.74
18/07/2016;131.8
19/07/2016;131.98
20/07/2016;131.96
21/07/2016;132.07
22/07/2016;132.21
25/07/2016;132.32
26/07/2016;132.28
27/07/2016;132.62
28/07/2016;132.74
29/07/2016;132.98
01/08/2016;132.96
02/08/2016;132.59
03/08/2016;132.53
04/08/2016;133.12
05/08/2016;133.23
08/08/2016;133.42
09/08/2016;133.49
10/08/2016;133.8
11/08/2016;133.91
12/08/2016;133.98
16/08/2016;133.4
17/08/2016;133.47
18/08/2016;133.74
19/08/2016;133.38
22/08/2016;133.66
23/08/2016;133.62
24/08/2016;133.66
25/08/2016;133.63
26/08/2016;133.7
29/08/2016;133.77
30/08/2016;133.79
31/08/2016;133.46
01/09/2016;133.28
02/09/2016;133.18
05/09/2016;133.3
06/09/2016;133.88
07/09/2016;134.0
08/09/2016;133.56
09/09/2016;132.88
12/09/2016;132.6
13/09/2016;132.25
14/09/2016;132.34
15/09/2016;132.13
16/09/2016;132.16
19/09/2016;132.25
20/09/2016;132.63
21/09/2016;132.56
22/09/2016;133.4
23/09/2016;133.28
26/09/2016;133.41
27/09/2016;133.31
28/09/2016;133.45
29/09/2016;133.28
30/09/2016;133.41
03/10/2016;133.12
04/10/2016;132.87
05/10/2016;132.46
06/10/2016;132.63
07/10/2016;132.36
10/10/2016;132.24
11/10/2016;132.38
12/10/2016;131.79
13/10/2016;132.18
14/10/2016;132.21
17/10/2016;132.24
18/10/2016;132.45
19/10/2016;132.55
20/10/2016;132.77
21/10/2016;132.77
24/10/2016;132.73
25/10/2016;132.74
26/10/2016;132.29
27/10/2016;131.74
28/10/2016;131.62
31/10/2016;131.51
02/11/2016;131.44
03/11/2016;131.2
04/11/2016;131.05
07/11/2016;131.2
08/11/2016;131.16
09/11/2016;131.14
10/11/2016;130.62
11/11/2016;130.15
14/11/2016;129.78
15/11/2016;130.0
16/11/2016;129.7
17/11/2016;129.47
18/11/2016;129.48
21/11/2016;129.49
22/11/2016;129.94
23/11/2016;129.66
24/11/2016;129.68
25/11/2016;129.72
28/11/2016;129.84
29/11/2016;130.02
30/11/2016;129.89
01/12/2016;129.47
02/12/2016;129.97
05/12/2016;129.64
06/12/2016;129.74
07/12/2016;130.06
08/12/2016;129.75
09/12/2016;129.82
12/12/2016;129.87
13/12/2016;130.27
14/12/2016;130.7
15/12/2016;130.46
16/12/2016;130.63
19/12/2016;131.06
20/12/2016;131.1
21/12/2016;131.15
22/12/2016;131.04
23/12/2016;131.3
27/12/2016;131.23
28/12/2016;131.44
29/12/2016;131.45
30/12/2016;131.24
02/01/2017;131.53
03/01/2017;131.23
04/01/2017;131.15
05/01/2017;130.94
06/01/2017;130.67
09/01/2017;130.9
10/01/2017;130.81
11/01/2017;131.16
12/01/2017;130.95
13/01/2017;130.93
16/01/2017;130.95
17/01/2017;130.85
18/01/2017;130.67
19/01/2017;130.56
20/01/2017;130.41
23/01/2017;130.72
24/01/2017;130.48
25/01/2017;130.28
26/01/2017;130.08
27/01/2017;130.06
30/01/2017;129.8
31/01/2017;129.85
01/02/2017;129.63
02/02/2017;129.79
03/02/2017;129.82
06/02/2017;129.64
07/02/2017;129.62
08/02/2017;129.88
09/02/2017;130.0
10/02/2017;129.91
13/02/2017;130.02
14/02/2017;129.95
15/02/2017;129.97
16/02/2017;130.19
17/02/2017;130.36
20/02/2017;130.41
21/02/2017;130.31
22/02/2017;130.3
23/02/2017;130.51
24/02/2017;130.82
27/02/2017;130.85
28/02/2017;130.88
01/03/2017;130.68
02/03/2017;130.55
03/03/2017;130.39
06/03/2017;130.35
07/03/2017;130.3
08/03/2017;129.94
09/03/2017;129.49
