date;nav
20/06/2016;86693.12
21/06/2016;87224.66
22/06/2016;87306.61
23/06/2016;89008.37
24/06/2016;80662.41
27/06/2016;77099.19
28/06/2016;79060.53
29/06/2016;81517.27
30/06/2016;82425.13
01/07/2016;83007.51
04/07/2016;82339.24
05/07/2016;81139.03
06/07/2016;79690.74
07/07/2016;80341.87
08/07/2016;81569.52
11/07/2016;82754.51
12/07/2016;83571.06
13/07/2016;83448.38
15/07/2016;83812.7
18/07/2016;83982.31
19/07/2016;83536.3
20/07/2016;84393.67
21/07/2016;84273.26
22/07/2016;84373.48
25/07/2016;84443.09
26/07/2016;84483.63
27/07/2016;84939.49
28/07/2016;84395.72
29/07/2016;85092.54
01/08/2016;84650.05
02/08/2016;83564.33
03/08/2016;83545.12
04/08/2016;84101.29
05/08/2016;85194.38
08/08/2016;85242.77
09/08/2016;86040.12
10/08/2016;85861.64
11/08/2016;86721.08
12/08/2016;86616.15
16/08/2016;86013.49
17/08/2016;85230.8
18/08/2016;85839.58
19/08/2016;85208.12
22/08/2016;85410.58
23/08/2016;86145.06
24/08/2016;86373.11
25/08/2016;85723.66
26/08/2016;86064.52
29/08/2016;85849.7
30/08/2016;86341.74
31/08/2016;85957.98
01/09/2016;85999.05
02/09/2016;87723.32
05/09/2016;87760.21
06/09/2016;87362.61
07/09/2016;87858.26
08/09/2016;87585.49
09/09/2016;86433.54
12/09/2016;85646.07
13/09/2016;84711.62
14/09/2016;84720.05
15/09/2016;85264.53
16/09/2016;84848.34
19/09/2016;85637.76
20/09/2016;85555.0
21/09/2016;86013.8
22/09/2016;87162.11
23/09/2016;86502.22
26/09/2016;85267.12
27/09/2016;85116.21
28/09/2016;85617.65
29/09/2016;85634.08
30/09/2016;85721.91
03/10/2016;85810.55
04/10/2016;86503.49
05/10/2016;86204.86
06/10/2016;86021.94
07/10/2016;85269.59
10/10/2016;85835.1
11/10/2016;85263.0
12/10/2016;84776.31
13/10/2016;84024.78
14/10/2016;84942.91
17/10/2016;84451.16
18/10/2016;85582.13
19/10/2016;86004.48
20/10/2016;85972.17
21/10/2016;85998.59
24/10/2016;86052.7
25/10/2016;85650.71
26/10/2016;85300.96
27/10/2016;85392.99
28/10/2016;85125.57
31/10/2016;84616.02
02/11/2016;82663.62
03/11/2016;82936.13
04/11/2016;82134.96
07/11/2016;83323.95
08/11/2016;83566.26
09/11/2016;84708.83
10/11/2016;84706.68
14/11/2016;84456.6
15/11/2016;84748.32
16/11/2016;84661.17
17/11/2016;85224.84
18/11/2016;84989.75
21/11/2016;85172.83
22/11/2016;85680.23
23/11/2016;85481.54
24/11/2016;85751.55
25/11/2016;85952.36
28/11/2016;85304.18
29/11/2016;85620.79
30/11/2016;86028.35
01/12/2016;85883.19
02/12/2016;85387.55
05/12/2016;85851.41
06/12/2016;86723.98
07/12/2016;87469.77
08/12/2016;88835.98
09/12/2016;89640.08
12/12/2016;89318.02
13/12/2016;89974.63
14/12/2016;89485.28
15/12/2016;90408.42
16/12/2016;90953.16
19/12/2016;90757.23
20/12/2016;91125.39
21/12/2016;90992.1
22/12/2016;90788.05
23/12/2016;90903.13
27/12/2016;91006.87
28/12/2016;91177.49
29/12/2016;90875.71
30/12/2016;91187.03
02/01/2017;91803.82
03/01/2017;92594.52
04/01/2017;92561.91
05/01/2017;92731.32
06/01/2017;92807.44
09/01/2017;92315.8
10/01/2017;92506.96
11/01/2017;92818.62
12/01/2017;91899.25
13/01/2017;93109.13
16/01/2017;92407.57
17/01/2017;92336.23
18/01/2017;92449.6
19/01/2017;92821.48
20/01/2017;92867.59
23/01/2017;92669.58
24/01/2017;93155.22
25/01/2017;94280.17
26/01/2017;94729.22
27/01/2017;94604.66
30/01/2017;93476.1
31/01/2017;92639.41
01/02/2017;93626.95
02/02/2017;93581.2
03/02/2017;94044.2
06/02/2017;93245.38
07/02/2017;93315.64
08/02/2017;93279.13
09/02/2017;93951.35
10/02/2017;94101.12
13/02/2017;94971.83
14/02/2017;95138.85
15/02/2017;95329.54
16/02/2017;95020.99
17/02/2017;94901.54
20/02/2017;95010.01
21/02/2017;95628.24
22/02/2017;95434.25
23/02/2017;95408.84
24/02/2017;94545.1
27/02/2017;94527.04
28/02/2017;94957.86
01/03/2017;96352.27
02/03/2017;96583.11
03/03/2017;96717.9
06/03/2017;96379.01
07/03/2017;96161.53
08/03/2017;96246.91
09/03/2017;96501.4
10/03/2017;96722.13
13/03/2017;97110.95
14/03/2017;96787.04
15/03/2017;97046.21
16/03/2017;97662.89
17/03/2017;97875.24
20/03/2017;97620.64
21/03/2017;97027.56
22/03/2017;96639.86
23/03/2017;97354.91
24/03/2017;97153.22
27/03/2017;96786.74
28/03/2017;97423.96
29/03/2017;97600.91
30/03/2017;98359.83
31/03/2017;98516.97
03/04/2017;98112.66
04/04/2017;98184.86
05/04/2017;98254.86
06/04/2017;98460.58
07/04/2017;98553.56
10/04/2017;98442.39
11/04/2017;98361.25
12/04/2017;98371.58
13/04/2017;98121.07
18/04/2017;96859.01
19/04/2017;97352.08
20/04/2017;97829.52
21/04/2017;97789.99
24/04/2017;100139.85
25/04/2017;100455.73
26/04/2017;100969.6
27/04/2017;100635.5
28/04/2017;100690.43
02/05/2017;101387.03
03/05/2017;101054.79
04/05/2017;101935.66
05/05/2017;102834.95
09/05/2017;102863.09
10/05/2017;103133.58
11/05/2017;102769.68
12/05/2017;103118.44
15/05/2017;103423.96
16/05/2017;103489.85
17/05/2017;102015.93
18/05/2017;101403.82
19/05/2017;102203.75
22/05/2017;102051.96
23/05/2017;102448.73
24/05/2017;102564.18
26/05/2017;102092.11
29/05/2017;102169.57
30/05/2017;101950.28
31/05/2017;101839.17
01/06/2017;102370.16
02/06/2017;102573.67
06/06/2017;101758.97
07/06/2017;101663.85
08/06/2017;101847.6
09/06/2017;102241.03
12/06/2017;101038.63
13/06/2017;101703.4
14/06/2017;101370.05
15/06/2017;100900.52
16/06/2017;101523.7
19/06/2017;102299.59
20/06/2017;101766.89
21/06/2017;101714.29
22/06/2017;101853.96
23/06/2017;101409.95
26/06/2017;101696.33
27/06/2017;101026.23
28/06/2017;101039.53
29/06/2017;99516.54
30/06/2017;99183.6
03/07/2017;100411.43
04/07/2017;100163.38
