date;nav
20/06/2016;193.64
21/06/2016;194.51
22/06/2016;195.15
23/06/2016;197.17
24/06/2016;180.26
27/06/2016;171.7
28/06/2016;176.11
29/06/2016;181.89
30/06/2016;183.63
01/07/2016;185.4
04/07/2016;183.33
05/07/2016;179.75
06/07/2016;177.02
07/07/2016;178.26
08/07/2016;180.57
11/07/2016;184.12
12/07/2016;184.76
13/07/2016;185.56
15/07/2016;186.55
18/07/2016;187.12
19/07/2016;187.17
20/07/2016;188.95
21/07/2016;188.55
22/07/2016;189.06
25/07/2016;190.17
26/07/2016;190.38
27/07/2016;191.53
28/07/2016;190.9
29/07/2016;191.55
01/08/2016;190.77
02/08/2016;189.37
03/08/2016;188.41
04/08/2016;189.77
05/08/2016;191.17
08/08/2016;191.21
09/08/2016;192.66
10/08/2016;191.91
11/08/2016;193.08
12/08/2016;193.44
16/08/2016;192.54
17/08/2016;190.92
18/08/2016;192.69
19/08/2016;191.66
22/08/2016;192.15
23/08/2016;193.47
24/08/2016;194.04
25/08/2016;193.04
26/08/2016;194.25
29/08/2016;193.82
30/08/2016;193.99
31/08/2016;193.4
01/09/2016;194.25
02/09/2016;197.33
05/09/2016;197.74
06/09/2016;197.84
07/09/2016;198.14
08/09/2016;197.44
09/09/2016;194.47
12/09/2016;192.58
13/09/2016;191.58
14/09/2016;191.5
15/09/2016;192.27
16/09/2016;191.51
19/09/2016;193.19
20/09/2016;193.05
21/09/2016;193.06
22/09/2016;196.12
23/09/2016;194.58
26/09/2016;192.55
27/09/2016;192.85
28/09/2016;194.09
29/09/2016;194.31
30/09/2016;194.84
03/10/2016;194.69
04/10/2016;194.92
05/10/2016;192.32
06/10/2016;190.96
07/10/2016;188.32
10/10/2016;188.84
11/10/2016;188.46
12/10/2016;187.74
13/10/2016;187.72
14/10/2016;189.41
17/10/2016;188.19
18/10/2016;190.9
19/10/2016;191.31
20/10/2016;191.13
21/10/2016;190.92
24/10/2016;190.6
25/10/2016;189.36
26/10/2016;188.19
27/10/2016;186.39
28/10/2016;186.84
31/10/2016;186.65
02/11/2016;182.57
03/11/2016;182.59
04/11/2016;181.06
07/11/2016;182.37
08/11/2016;182.77
09/11/2016;183.09
10/11/2016;181.32
14/11/2016;179.59
15/11/2016;180.42
16/11/2016;180.31
17/11/2016;181.52
18/11/2016;181.47
21/11/2016;181.69
22/11/2016;182.44
23/11/2016;182.3
24/11/2016;182.67
25/11/2016;179.79
28/11/2016;179.23
29/11/2016;179.35
30/11/2016;179.48
01/12/2016;178.35
02/12/2016;177.43
05/12/2016;177.48
06/12/2016;178.47
07/12/2016;179.08
08/12/2016;180.57
09/12/2016;182.7
12/12/2016;182.35
13/12/2016;184.09
14/12/2016;182.99
15/12/2016;183.66
16/12/2016;184.34
19/12/2016;184.92
20/12/2016;185.16
21/12/2016;185.46
22/12/2016;184.92
23/12/2016;185.6
27/12/2016;186.01
28/12/2016;186.34
29/12/2016;186.15
30/12/2016;186.56
02/01/2017;187.63
03/01/2017;187.59
04/01/2017;187.01
05/01/2017;187.44
06/01/2017;187.32
09/01/2017;186.68
10/01/2017;186.17
11/01/2017;186.7
12/01/2017;186.5
13/01/2017;187.65
16/01/2017;186.4
17/01/2017;186.45
18/01/2017;186.25
19/01/2017;185.99
20/01/2017;185.58
23/01/2017;185.38
24/01/2017;186.26
25/01/2017;187.7
26/01/2017;187.69
27/01/2017;187.84
30/01/2017;186.4
31/01/2017;186.06
01/02/2017;187.3
02/02/2017;187.39
03/02/2017;187.88
06/02/2017;186.86
07/02/2017;188.28
08/02/2017;189.74
09/02/2017;190.66
10/02/2017;190.74
13/02/2017;191.49
14/02/2017;191.6
15/02/2017;192.61
16/02/2017;192.3
17/02/2017;191.79
20/02/2017;192.27
21/02/2017;193.48
22/02/2017;192.78
23/02/2017;192.56
24/02/2017;191.43
27/02/2017;191.27
28/02/2017;191.8
01/03/2017;193.84
02/03/2017;193.77
03/03/2017;192.62
06/03/2017;192.18
07/03/2017;191.4
08/03/2017;191.77
09/03/2017;191.62
10/03/2017;190.93
13/03/2017;191.7
14/03/2017;191.49
15/03/2017;191.7
16/03/2017;193.43
17/03/2017;194.12
20/03/2017;194.75
21/03/2017;194.24
22/03/2017;193.62
23/03/2017;195.51
24/03/2017;196.02
27/03/2017;195.73
28/03/2017;196.95
29/03/2017;197.26
30/03/2017;198.7
31/03/2017;199.78
03/04/2017;200.28
04/04/2017;200.41
05/04/2017;200.97
06/04/2017;201.87
07/04/2017;202.57
10/04/2017;202.04
11/04/2017;201.97
12/04/2017;202.86
13/04/2017;202.63
18/04/2017;201.12
19/04/2017;200.99
20/04/2017;200.96
21/04/2017;200.95
24/04/2017;204.74
25/04/2017;205.02
26/04/2017;205.69
27/04/2017;205.96
28/04/2017;205.72
02/05/2017;207.74
03/05/2017;207.97
04/05/2017;209.57
05/05/2017;210.51
09/05/2017;212.28
10/05/2017;212.44
11/05/2017;211.76
12/05/2017;212.08
15/05/2017;212.22
16/05/2017;212.17
17/05/2017;209.52
18/05/2017;208.12
19/05/2017;209.87
22/05/2017;209.91
23/05/2017;210.91
24/05/2017;211.67
26/05/2017;211.93
29/05/2017;211.68
30/05/2017;211.64
31/05/2017;211.46
01/06/2017;212.63
02/06/2017;213.04
06/06/2017;212.02
07/06/2017;212.16
08/06/2017;212.37
09/06/2017;212.95
12/06/2017;210.39
13/06/2017;211.91
14/06/2017;212.23
15/06/2017;210.7
16/06/2017;212.48
19/06/2017;213.43
20/06/2017;212.18
21/06/2017;212.05
22/06/2017;211.19
23/06/2017;211.02
26/06/2017;211.19
27/06/2017;208.63
28/06/2017;207.75
29/06/2017;204.98
30/06/2017;204.7
03/07/2017;205.59
04/07/2017;204.43
05/07/2017;205.22
06/07/2017;203.02
07/07/2017;203.79
10/07/2017;204.71
11/07/2017;203.19
12/07/2017;206.27
13/07/2017;207.45
17/07/2017;208.47
18/07/2017;207.29
19/07/2017;208.55
20/07/2017;207.76
21/07/2017;205.89
24/07/2017;205.0
25/07/2017;205.32
26/07/2017;206.27
