date;nav
20/06/2016;98.51
21/06/2016;98.97
22/06/2016;99.45
24/06/2016;96.74
27/06/2016;95.67
28/06/2016;96.89
29/06/2016;98.98
30/06/2016;100.38
01/07/2016;100.93
04/07/2016;101.31
05/07/2016;100.07
06/07/2016;98.85
07/07/2016;99.61
08/07/2016;99.83
11/07/2016;101.73
12/07/2016;102.6
13/07/2016;102.7
14/07/2016;103.56
15/07/2016;103.65
18/07/2016;103.82
19/07/2016;103.67
20/07/2016;104.13
21/07/2016;104.18
22/07/2016;104.12
25/07/2016;104.11
26/07/2016;104.26
27/07/2016;104.53
28/07/2016;104.78
29/07/2016;104.38
01/08/2016;105.23
02/08/2016;104.57
03/08/2016;103.52
04/08/2016;104.25
05/08/2016;105.32
08/08/2016;106.41
09/08/2016;106.79
10/08/2016;107.15
11/08/2016;107.54
12/08/2016;107.85
16/08/2016;108.3
17/08/2016;107.81
18/08/2016;108.33
19/08/2016;107.47
22/08/2016;106.93
23/08/2016;107.03
24/08/2016;106.2
25/08/2016;106.19
26/08/2016;106.85
29/08/2016;106.35
30/08/2016;106.63
31/08/2016;106.38
01/09/2016;106.29
02/09/2016;107.25
05/09/2016;108.19
06/09/2016;109.6
07/09/2016;109.81
08/09/2016;110.0
09/09/2016;107.81
12/09/2016;106.05
13/09/2016;105.66
14/09/2016;105.67
15/09/2016;105.93
16/09/2016;105.74
19/09/2016;107.05
20/09/2016;106.88
21/09/2016;107.63
22/09/2016;109.34
23/09/2016;109.12
26/09/2016;107.63
27/09/2016;108.25
28/09/2016;108.37
29/09/2016;108.33
30/09/2016;107.31
03/10/2016;108.5
04/10/2016;108.93
05/10/2016;108.87
06/10/2016;108.74
07/10/2016;108.26
10/10/2016;108.79
11/10/2016;107.54
12/10/2016;107.24
13/10/2016;105.56
14/10/2016;106.32
17/10/2016;105.85
18/10/2016;107.44
19/10/2016;107.8
20/10/2016;107.87
21/10/2016;107.53
24/10/2016;108.16
25/10/2016;108.01
26/10/2016;106.88
27/10/2016;106.59
28/10/2016;106.39
31/10/2016;106.29
02/11/2016;104.28
03/11/2016;103.73
