date;nav
03/06/2019;50.23
04/06/2019;50.46
05/06/2019;50.71
06/06/2019;50.85
07/06/2019;51.16
11/06/2019;51.21
12/06/2019;51.15
13/06/2019;50.95
14/06/2019;50.76
17/06/2019;50.77
18/06/2019;50.84
19/06/2019;51.03
20/06/2019;51.54
21/06/2019;51.61
24/06/2019;52.0
25/06/2019;51.99
26/06/2019;51.89
27/06/2019;51.9
28/06/2019;52.04
01/07/2019;51.87
02/07/2019;51.79
03/07/2019;51.82
04/07/2019;51.9
05/07/2019;51.57
08/07/2019;51.53
09/07/2019;51.4
10/07/2019;51.54
11/07/2019;51.52
12/07/2019;51.57
15/07/2019;51.71
16/07/2019;51.52
17/07/2019;51.58
18/07/2019;51.54
19/07/2019;51.59
22/07/2019;51.66
23/07/2019;51.39
24/07/2019;51.49
25/07/2019;51.63
26/07/2019;51.51
29/07/2019;51.57
30/07/2019;51.54
31/07/2019;51.56
01/08/2019;51.18
02/08/2019;51.31
05/08/2019;51.62
06/08/2019;51.67
07/08/2019;51.92
08/08/2019;51.86
09/08/2019;51.89
12/08/2019;52.01
13/08/2019;51.85
14/08/2019;51.72
16/08/2019;51.51
19/08/2019;51.46
20/08/2019;51.52
21/08/2019;51.56
22/08/2019;51.47
23/08/2019;51.69
26/08/2019;51.71
27/08/2019;51.67
28/08/2019;51.57
29/08/2019;51.52
30/08/2019;51.28
02/09/2019;51.02
03/09/2019;50.97
04/09/2019;51.22
05/09/2019;51.17
06/09/2019;51.24
09/09/2019;51.17
10/09/2019;51.01
11/09/2019;50.79
12/09/2019;51.01
13/09/2019;51.17
16/09/2019;50.82
17/09/2019;50.98
18/09/2019;51.0
19/09/2019;50.95
20/09/2019;50.8
23/09/2019;50.8
24/09/2019;50.82
25/09/2019;50.56
26/09/2019;50.51
27/09/2019;50.55
30/09/2019;50.37
01/10/2019;50.45
02/10/2019;50.51
03/10/2019;50.71
04/10/2019;50.69
07/10/2019;50.73
08/10/2019;50.57
09/10/2019;50.61
10/10/2019;50.63
11/10/2019;50.74
14/10/2019;50.72
15/10/2019;50.73
16/10/2019;50.78
17/10/2019;51.12
18/10/2019;51.2
21/10/2019;51.19
22/10/2019;51.19
23/10/2019;51.16
24/10/2019;51.16
25/10/2019;51.07
28/10/2019;51.03
29/10/2019;51.14
30/10/2019;51.15
31/10/2019;51.38
04/11/2019;51.36
05/11/2019;51.0
06/11/2019;51.01
07/11/2019;50.74
08/11/2019;50.62
11/11/2019;50.64
12/11/2019;50.54
13/11/2019;50.57
14/11/2019;50.57
15/11/2019;50.75
18/11/2019;50.87
19/11/2019;50.84
20/11/2019;50.73
21/11/2019;50.71
22/11/2019;50.58
25/11/2019;50.52
26/11/2019;50.62
27/11/2019;50.58
28/11/2019;50.6
29/11/2019;50.68
02/12/2019;50.77
03/12/2019;50.91
04/12/2019;50.91
05/12/2019;50.93
06/12/2019;50.77
09/12/2019;50.94
10/12/2019;51.05
11/12/2019;51.07
12/12/2019;51.15
13/12/2019;51.36
16/12/2019;51.39
17/12/2019;51.49
18/12/2019;51.32
19/12/2019;51.26
20/12/2019;51.13
23/12/2019;51.15
27/12/2019;51.51
30/12/2019;51.58
31/12/2019;51.67
02/01/2020;51.63
03/01/2020;51.57
06/01/2020;51.66
07/01/2020;51.4
08/01/2020;51.23
09/01/2020;51.13
10/01/2020;51.2
13/01/2020;51.23
14/01/2020;51.18
15/01/2020;51.37
16/01/2020;51.38
17/01/2020;51.19
20/01/2020;51.19
21/01/2020;51.31
22/01/2020;51.24
23/01/2020;51.18
24/01/2020;51.12
27/01/2020;51.09
28/01/2020;50.97
29/01/2020;51.02
30/01/2020;51.22
31/01/2020;51.49
03/02/2020;51.34
04/02/2020;51.24
05/02/2020;51.05
06/02/2020;50.96
07/02/2020;50.94
10/02/2020;50.79
11/02/2020;50.73
12/02/2020;50.65
13/02/2020;50.46
14/02/2020;50.48
17/02/2020;50.43
18/02/2020;50.39
19/02/2020;50.27
20/02/2020;50.37
21/02/2020;50.58
24/02/2020;50.52
25/02/2020;50.55
26/02/2020;50.47
27/02/2020;50.92
