date;nav
24/06/2016;103.37
01/07/2016;105.4
08/07/2016;106.13
15/07/2016;107.27
22/07/2016;108.52
29/07/2016;108.08
05/08/2016;108.67
12/08/2016;108.93
19/08/2016;107.32
26/08/2016;107.68
02/09/2016;109.05
09/09/2016;107.44
16/09/2016;107.42
23/09/2016;108.91
30/09/2016;108.49
07/10/2016;107.86
14/10/2016;108.35
21/10/2016;109.74
28/10/2016;107.95
04/11/2016;105.07
10/11/2016;108.45
18/11/2016;110.72
25/11/2016;111.3
02/12/2016;109.58
09/12/2016;113.2
16/12/2016;113.81
23/12/2016;113.83
30/12/2016;113.24
06/01/2017;114.69
13/01/2017;114.99
20/01/2017;114.46
27/01/2017;115.36
03/02/2017;115.04
10/02/2017;117.19
17/02/2017;118.39
24/02/2017;119.17
03/03/2017;119.67
10/03/2017;118.88
17/03/2017;119.31
24/03/2017;118.26
31/03/2017;120.03
07/04/2017;120.55
13/04/2017;120.04
21/04/2017;120.02
28/04/2017;121.38
05/05/2017;121.9
12/05/2017;122.6
19/05/2017;120.48
26/05/2017;122.01
02/06/2017;122.92
09/06/2017;123.0
16/06/2017;122.6
23/06/2017;122.98
30/06/2017;119.72
07/07/2017;119.64
13/07/2017;121.04
21/07/2017;119.79
28/07/2017;118.74
04/08/2017;118.78
11/08/2017;117.15
18/08/2017;117.54
25/08/2017;117.24
01/09/2017;118.43
08/09/2017;117.76
15/09/2017;119.34
22/09/2017;119.78
29/09/2017;121.41
06/10/2017;123.15
13/10/2017;123.25
20/10/2017;123.56
27/10/2017;125.04
03/11/2017;125.37
10/11/2017;123.93
17/11/2017;122.86
24/11/2017;123.65
01/12/2017;123.46
08/12/2017;124.27
15/12/2017;124.63
22/12/2017;125.16
29/12/2017;124.5
05/01/2018;127.04
12/01/2018;127.56
19/01/2018;128.13
26/01/2018;127.84
02/02/2018;124.69
09/02/2018;120.23
16/02/2018;123.11
23/02/2018;124.26
02/03/2018;121.97
09/03/2018;125.03
16/03/2018;124.81
23/03/2018;120.54
29/03/2018;121.4
06/04/2018;121.36
13/04/2018;122.56
20/04/2018;123.66
27/04/2018;124.27
04/05/2018;125.63
11/05/2018;127.79
18/05/2018;128.44
25/05/2018;128.95
01/06/2018;128.84
08/06/2018;129.33
15/06/2018;130.64
22/06/2018;128.73
29/06/2018;126.77
06/07/2018;127.08
13/07/2018;128.55
20/07/2018;128.5
27/07/2018;129.35
03/08/2018;129.4
10/08/2018;130.11
17/08/2018;129.44
24/08/2018;129.7
31/08/2018;130.42
07/09/2018;128.61
14/09/2018;129.24
21/09/2018;129.48
28/09/2018;129.12
05/10/2018;127.61
12/10/2018;122.3
19/10/2018;123.01
26/10/2018;119.25
02/11/2018;122.53
