date;nav
20/06/2016;80.15
21/06/2016;79.64
22/06/2016;80.29
24/06/2016;79.96
27/06/2016;78.19
28/06/2016;78.47
29/06/2016;80.55
30/06/2016;81.5
01/07/2016;82.78
04/07/2016;84.06
05/07/2016;82.92
06/07/2016;82.99
07/07/2016;82.88
08/07/2016;83.57
11/07/2016;84.32
12/07/2016;84.85
13/07/2016;85.22
15/07/2016;85.25
18/07/2016;85.27
19/07/2016;84.2
20/07/2016;82.69
21/07/2016;83.07
22/07/2016;82.79
25/07/2016;81.16
26/07/2016;81.92
27/07/2016;82.73
28/07/2016;82.59
29/07/2016;83.35
01/08/2016;82.34
02/08/2016;82.84
03/08/2016;83.05
04/08/2016;83.41
05/08/2016;83.24
08/08/2016;83.88
09/08/2016;84.03
10/08/2016;84.42
11/08/2016;84.67
12/08/2016;84.42
16/08/2016;84.51
17/08/2016;83.85
18/08/2016;85.19
19/08/2016;84.38
22/08/2016;83.36
23/08/2016;83.57
24/08/2016;81.23
25/08/2016;81.15
26/08/2016;81.4
29/08/2016;81.23
30/08/2016;79.87
31/08/2016;78.42
01/09/2016;78.87
02/09/2016;80.37
05/09/2016;81.0
06/09/2016;82.17
07/09/2016;82.49
08/09/2016;82.25
09/09/2016;79.41
12/09/2016;79.43
13/09/2016;77.55
14/09/2016;77.16
15/09/2016;77.74
16/09/2016;76.76
19/09/2016;77.37
20/09/2016;77.0
21/09/2016;79.37
22/09/2016;80.84
23/09/2016;79.55
26/09/2016;79.08
27/09/2016;78.22
28/09/2016;79.79
29/09/2016;81.15
30/09/2016;81.05
03/10/2016;80.57
04/10/2016;78.32
05/10/2016;78.65
06/10/2016;78.14
07/10/2016;77.86
10/10/2016;78.82
11/10/2016;77.46
12/10/2016;77.58
13/10/2016;77.39
14/10/2016;77.11
17/10/2016;76.84
18/10/2016;78.2
19/10/2016;79.8
20/10/2016;79.49
21/10/2016;79.02
24/10/2016;78.71
25/10/2016;79.2
26/10/2016;78.54
27/10/2016;77.97
28/10/2016;78.15
31/10/2016;78.68
02/11/2016;78.46
03/11/2016;78.86
04/11/2016;78.42
07/11/2016;78.22
08/11/2016;78.52
09/11/2016;79.84
10/11/2016;78.61
14/11/2016;75.7
15/11/2016;77.41
16/11/2016;77.06
17/11/2016;76.7
18/11/2016;75.78
21/11/2016;77.21
22/11/2016;77.43
23/11/2016;76.46
24/11/2016;76.54
25/11/2016;76.61
28/11/2016;76.95
29/11/2016;76.21
30/11/2016;77.63
01/12/2016;77.92
02/12/2016;78.65
05/12/2016;79.31
06/12/2016;79.21
07/12/2016;80.31
08/12/2016;80.68
09/12/2016;80.03
12/12/2016;80.59
13/12/2016;81.07
14/12/2016;79.38
15/12/2016;77.31
16/12/2016;77.7
19/12/2016;77.65
20/12/2016;77.62
21/12/2016;77.9
22/12/2016;77.82
23/12/2016;78.06
27/12/2016;78.12
28/12/2016;79.1
29/12/2016;80.74
30/12/2016;80.18
02/01/2017;80.24
03/01/2017;81.04
04/01/2017;81.42
05/01/2017;83.2
06/01/2017;82.22
09/01/2017;81.56
10/01/2017;81.81
11/01/2017;81.9
12/01/2017;82.53
13/01/2017;82.61
16/01/2017;82.68
17/01/2017;83.39
18/01/2017;83.49
19/01/2017;82.62
20/01/2017;83.25
23/01/2017;83.91
24/01/2017;85.09
25/01/2017;84.96
26/01/2017;83.99
27/01/2017;83.89
30/01/2017;82.91
31/01/2017;83.78
01/02/2017;83.64
02/02/2017;84.61
03/02/2017;84.78
06/02/2017;85.06
07/02/2017;84.67
08/02/2017;85.05
09/02/2017;84.75
10/02/2017;85.53
13/02/2017;85.56
14/02/2017;85.07
15/02/2017;85.13
16/02/2017;85.51
17/02/2017;84.66
20/02/2017;84.81
21/02/2017;85.03
22/02/2017;84.12
23/02/2017;84.16
24/02/2017;83.18
27/02/2017;82.27
28/02/2017;81.84
01/03/2017;82.53
02/03/2017;81.28
03/03/2017;81.24
06/03/2017;80.85
07/03/2017;80.23
08/03/2017;79.15
09/03/2017;78.68
10/03/2017;79.42
13/03/2017;79.83
14/03/2017;78.75
15/03/2017;81.05
16/03/2017;81.29
17/03/2017;81.38
20/03/2017;81.57
21/03/2017;81.53
22/03/2017;81.49
23/03/2017;81.21
24/03/2017;80.86
27/03/2017;80.94
28/03/2017;80.87
29/03/2017;81.27
30/03/2017;81.2
31/03/2017;80.91
03/04/2017;81.16
04/04/2017;81.86
05/04/2017;82.09
06/04/2017;82.32
07/04/2017;82.31
10/04/2017;82.84
11/04/2017;83.63
12/04/2017;83.51
13/04/2017;82.66
18/04/2017;81.9
19/04/2017;80.71
20/04/2017;81.06
21/04/2017;80.88
24/04/2017;81.48
25/04/2017;80.77
26/04/2017;80.75
27/04/2017;79.34
28/04/2017;80.14
02/05/2017;79.33
03/05/2017;79.0
04/05/2017;78.05
05/05/2017;79.55
09/05/2017;79.35
10/05/2017;80.26
11/05/2017;80.67
12/05/2017;80.97
15/05/2017;81.56
16/05/2017;81.9
17/05/2017;81.82
18/05/2017;81.01
19/05/2017;81.97
22/05/2017;82.18
23/05/2017;81.55
24/05/2017;81.57
26/05/2017;80.86
29/05/2017;80.84
30/05/2017;80.32
31/05/2017;80.24
01/06/2017;80.48
02/06/2017;80.38
06/06/2017;81.46
07/06/2017;80.81
08/06/2017;80.21
09/06/2017;80.45
12/06/2017;80.24
13/06/2017;80.84
14/06/2017;79.47
15/06/2017;78.19
16/06/2017;78.88
19/06/2017;79.06
20/06/2017;77.84
21/06/2017;77.56
22/06/2017;77.87
26/06/2017;78.25
27/06/2017;77.95
28/06/2017;78.43
29/06/2017;77.99
30/06/2017;78.01
03/07/2017;78.51
04/07/2017;78.39
05/07/2017;77.98
06/07/2017;77.5
07/07/2017;76.91
10/07/2017;77.71
11/07/2017;78.09
12/07/2017;78.59
13/07/2017;78.56
17/07/2017;79.66
18/07/2017;79.66
19/07/2017;80.22
20/07/2017;80.41
21/07/2017;79.91
24/07/2017;79.35
25/07/2017;80.41
26/07/2017;81.17
27/07/2017;81.32
28/07/2017;81.65
31/07/2017;81.68
01/08/2017;81.83
02/08/2017;81.64
03/08/2017;81.3
04/08/2017;80.94
07/08/2017;80.92
08/08/2017;80.78
09/08/2017;80.96
10/08/2017;81.11
11/08/2017;80.57
14/08/2017;80.4
16/08/2017;80.38
17/08/2017;80.15
18/08/2017;79.81
21/08/2017;80.15
22/08/2017;80.49
23/08/2017;80.96
24/08/2017;81.14
25/08/2017;81.53
28/08/2017;82.37
29/08/2017;82.6
30/08/2017;82.29
31/08/2017;83.1
01/09/2017;83.74
04/09/2017;83.69
05/09/2017;84.35
06/09/2017;84.33
07/09/2017;85.34
08/09/2017;84.58
11/09/2017;84.16
12/09/2017;84.62
13/09/2017;84.38
14/09/2017;84.53
15/09/2017;84.43
18/09/2017;84.22
19/09/2017;84.52
20/09/2017;84.67
21/09/2017;84.2
22/09/2017;84.65
25/09/2017;85.15
26/09/2017;84.4
27/09/2017;84.22
28/09/2017;84.54
29/09/2017;84.53
02/10/2017;84.61
03/10/2017;85.04
04/10/2017;85.13
05/10/2017;85.13
06/10/2017;85.0
09/10/2017;85.21
10/10/2017;85.31
11/10/2017;85.44
12/10/2017;85.35
13/10/2017;85.81
16/10/2017;85.45
17/10/2017;85.1
18/10/2017;84.74
19/10/2017;84.76
20/10/2017;84.72
23/10/2017;84.41
24/10/2017;84.36
25/10/2017;83.83
26/10/2017;83.55
27/10/2017;83.67
30/10/2017;84.25
31/10/2017;84.19
02/11/2017;84.82
03/11/2017;84.8
06/11/2017;86.15
07/11/2017;86.18
08/11/2017;86.24
09/11/2017;85.88
10/11/2017;85.18
13/11/2017;84.87
14/11/2017;84.07
15/11/2017;83.6
16/11/2017;83.55
17/11/2017;83.92
20/11/2017;83.66
21/11/2017;83.96
22/11/2017;84.56
23/11/2017;84.88
24/11/2017;84.92
27/11/2017;84.5
28/11/2017;84.68
29/11/2017;84.12
30/11/2017;84.25
01/12/2017;84.36
04/12/2017;84.42
05/12/2017;83.67
06/12/2017;82.7
07/12/2017;82.61
08/12/2017;82.88
11/12/2017;83.22
12/12/2017;83.26
13/12/2017;83.95
14/12/2017;83.76
15/12/2017;83.81
18/12/2017;84.84
19/12/2017;84.8
20/12/2017;85.93
21/12/2017;86.91
22/12/2017;87.35
27/12/2017;88.08
28/12/2017;88.14
29/12/2017;88.25
02/01/2018;89.36
03/01/2018;89.72
04/01/2018;90.74
05/01/2018;90.86
08/01/2018;90.9
09/01/2018;90.65
10/01/2018;90.81
11/01/2018;91.68
12/01/2018;92.95
15/01/2018;93.43
16/01/2018;92.93
