date;nav
18/06/2016;17.46
19/06/2016;17.46
20/06/2016;17.37
21/06/2016;17.48
22/06/2016;17.48
23/06/2016;17.48
24/06/2016;17.72
25/06/2016;17.72
26/06/2016;17.72
27/06/2016;17.91
28/06/2016;17.84
29/06/2016;17.83
30/06/2016;17.83
01/07/2016;17.87
02/07/2016;17.87
03/07/2016;17.87
04/07/2016;17.89
05/07/2016;17.97
06/07/2016;18.02
07/07/2016;18.05
08/07/2016;18.15
09/07/2016;18.15
10/07/2016;18.15
11/07/2016;18.16
12/07/2016;18.12
13/07/2016;18.1
14/07/2016;18.09
15/07/2016;18.13
16/07/2016;18.13
17/07/2016;18.13
18/07/2016;18.14
19/07/2016;18.23
20/07/2016;18.24
21/07/2016;18.25
22/07/2016;18.31
23/07/2016;18.31
24/07/2016;18.31
25/07/2016;18.33
26/07/2016;18.3
27/07/2016;18.31
28/07/2016;18.18
29/07/2016;18.04
30/07/2016;18.04
31/07/2016;18.04
01/08/2016;18.06
02/08/2016;17.96
03/08/2016;18.0
04/08/2016;18.1
05/08/2016;18.21
06/08/2016;18.21
07/08/2016;18.21
08/08/2016;18.25
09/08/2016;18.24
10/08/2016;18.2
11/08/2016;18.16
12/08/2016;18.19
13/08/2016;18.19
14/08/2016;18.19
15/08/2016;18.19
16/08/2016;18.11
17/08/2016;18.09
18/08/2016;18.03
19/08/2016;18.02
20/08/2016;18.02
21/08/2016;18.02
22/08/2016;18.02
23/08/2016;18.06
24/08/2016;18.16
25/08/2016;18.1
26/08/2016;18.1
27/08/2016;18.1
28/08/2016;18.1
29/08/2016;18.29
30/08/2016;18.33
31/08/2016;18.33
01/09/2016;18.21
02/09/2016;18.28
03/09/2016;18.28
04/09/2016;18.28
05/09/2016;18.32
06/09/2016;18.22
07/09/2016;18.26
08/09/2016;18.2
09/09/2016;18.24
10/09/2016;18.24
11/09/2016;18.24
12/09/2016;18.2
13/09/2016;18.13
14/09/2016;18.1
15/09/2016;18.1
16/09/2016;18.23
17/09/2016;18.23
18/09/2016;18.23
19/09/2016;18.21
20/09/2016;18.25
21/09/2016;18.35
22/09/2016;18.29
23/09/2016;18.33
24/09/2016;18.33
25/09/2016;18.33
26/09/2016;18.22
27/09/2016;18.36
28/09/2016;18.37
29/09/2016;18.34
30/09/2016;18.31
01/10/2016;18.31
02/10/2016;18.31
03/10/2016;18.36
04/10/2016;18.44
05/10/2016;18.36
06/10/2016;18.41
07/10/2016;18.39
08/10/2016;18.39
09/10/2016;18.39
10/10/2016;18.42
11/10/2016;18.56
12/10/2016;18.61
13/10/2016;18.6
14/10/2016;18.62
15/10/2016;18.62
16/10/2016;18.62
17/10/2016;18.64
18/10/2016;18.67
19/10/2016;18.7
20/10/2016;18.82
21/10/2016;18.93
22/10/2016;18.93
23/10/2016;18.93
24/10/2016;18.96
25/10/2016;19.01
26/10/2016;18.86
27/10/2016;18.8
28/10/2016;18.74
29/10/2016;18.74
30/10/2016;18.74
31/10/2016;18.71
01/11/2016;18.71
02/11/2016;18.43
03/11/2016;18.46
04/11/2016;18.43
05/11/2016;18.43
06/11/2016;18.43
07/11/2016;18.6
08/11/2016;18.62
09/11/2016;18.63
10/11/2016;18.54
11/11/2016;18.48
12/11/2016;18.48
13/11/2016;18.48
14/11/2016;18.48
15/11/2016;18.59
16/11/2016;18.7
17/11/2016;18.72
18/11/2016;18.84
19/11/2016;18.84
20/11/2016;18.84
21/11/2016;18.8
22/11/2016;18.86
23/11/2016;18.93
24/11/2016;18.88
25/11/2016;18.8
26/11/2016;18.8
27/11/2016;18.8
28/11/2016;18.88
29/11/2016;18.81
30/11/2016;18.85
01/12/2016;18.78
02/12/2016;18.71
03/12/2016;18.71
04/12/2016;18.71
05/12/2016;18.65
06/12/2016;18.66
07/12/2016;18.71
08/12/2016;18.98
09/12/2016;19.11
10/12/2016;19.11
11/12/2016;19.11
12/12/2016;18.99
13/12/2016;18.96
14/12/2016;18.95
15/12/2016;19.3
16/12/2016;19.32
17/12/2016;19.32
18/12/2016;19.32
19/12/2016;19.3
20/12/2016;19.42
21/12/2016;19.37
22/12/2016;19.33
23/12/2016;19.33
24/12/2016;19.33
25/12/2016;19.33
26/12/2016;19.33
