date;nav
03/06/2019;1004.28
04/06/2019;998.79
05/06/2019;996.04
06/06/2019;992.97
07/06/2019;993.97
11/06/2019;1020.5
12/06/2019;1012.05
13/06/2019;1013.74
14/06/2019;1010.55
17/06/2019;1006.81
18/06/2019;1023.21
19/06/2019;1033.4
20/06/2019;1044.38
21/06/2019;1042.08
24/06/2019;1036.18
25/06/2019;1027.99
26/06/2019;1031.56
27/06/2019;1039.19
28/06/2019;1038.37
01/07/2019;1054.01
02/07/2019;1058.18
03/07/2019;1056.38
04/07/2019;1061.73
05/07/2019;1064.43
08/07/2019;1053.43
09/07/2019;1051.48
10/07/2019;1055.42
11/07/2019;1060.01
12/07/2019;1057.15
15/07/2019;1061.89
16/07/2019;1066.1
17/07/2019;1060.31
18/07/2019;1058.96
19/07/2019;1062.84
22/07/2019;1060.63
23/07/2019;1069.37
24/07/2019;1071.69
25/07/2019;1068.37
26/07/2019;1066.82
29/07/2019;1064.45
30/07/2019;1063.04
31/07/2019;1056.78
01/08/2019;1050.69
02/08/2019;1024.34
05/08/2019;986.35
06/08/2019;987.6
07/08/2019;985.59
08/08/2019;1000.69
09/08/2019;997.29
12/08/2019;986.49
13/08/2019;984.71
14/08/2019;979.72
16/08/2019;989.83
19/08/2019;997.86
20/08/2019;1002.54
21/08/2019;1006.86
22/08/2019;1001.49
23/08/2019;992.08
26/08/2019;979.22
27/08/2019;984.55
28/08/2019;988.97
29/08/2019;996.15
30/08/2019;1014.55
02/09/2019;1018.1
03/09/2019;1007.44
04/09/2019;1021.1
05/09/2019;1032.94
06/09/2019;1038.17
09/09/2019;1037.48
10/09/2019;1036.6
11/09/2019;1049.3
12/09/2019;1053.45
13/09/2019;1052.95
16/09/2019;1060.99
17/09/2019;1049.6
18/09/2019;1050.99
19/09/2019;1047.23
20/09/2019;1056.15
23/09/2019;1053.51
24/09/2019;1047.5
25/09/2019;1045.0
26/09/2019;1052.26
27/09/2019;1041.74
30/09/2019;1044.66
01/10/2019;1040.49
02/10/2019;1026.57
