date;nav
31/10/2016;108.8
02/11/2016;108.88
03/11/2016;108.72
04/11/2016;108.81
07/11/2016;108.77
08/11/2016;108.65
09/11/2016;108.59
10/11/2016;108.19
14/11/2016;107.67
15/11/2016;107.79
16/11/2016;107.59
17/11/2016;107.59
18/11/2016;107.38
21/11/2016;107.38
22/11/2016;107.69
23/11/2016;107.48
24/11/2016;107.6
25/11/2016;107.67
28/11/2016;107.84
29/11/2016;107.67
30/11/2016;107.52
01/12/2016;107.29
02/12/2016;107.37
05/12/2016;107.17
06/12/2016;107.04
07/12/2016;107.2
08/12/2016;107.22
09/12/2016;107.45
12/12/2016;107.26
13/12/2016;107.49
14/12/2016;107.73
15/12/2016;107.5
16/12/2016;107.68
19/12/2016;107.97
20/12/2016;107.91
21/12/2016;107.98
22/12/2016;107.95
23/12/2016;108.07
27/12/2016;108.08
28/12/2016;108.26
29/12/2016;108.32
02/01/2017;108.2
03/01/2017;108.03
04/01/2017;108.04
05/01/2017;108.04
06/01/2017;107.86
09/01/2017;107.89
10/01/2017;107.89
11/01/2017;107.94
12/01/2017;108.01
13/01/2017;107.91
16/01/2017;107.99
17/01/2017;108.03
18/01/2017;107.87
19/01/2017;107.76
20/01/2017;107.56
23/01/2017;107.81
24/01/2017;107.71
25/01/2017;107.47
26/01/2017;107.36
27/01/2017;107.44
30/01/2017;107.49
31/01/2017;107.52
01/02/2017;107.43
02/02/2017;107.65
03/02/2017;107.7
06/02/2017;107.92
07/02/2017;107.93
08/02/2017;108.11
09/02/2017;108.11
10/02/2017;108.06
13/02/2017;108.06
14/02/2017;108.01
15/02/2017;108.0
16/02/2017;108.1
17/02/2017;108.3
20/02/2017;108.4
21/02/2017;108.34
22/02/2017;108.53
23/02/2017;108.72
24/02/2017;108.89
27/02/2017;108.84
28/02/2017;108.78
01/03/2017;108.41
02/03/2017;108.35
03/03/2017;108.14
06/03/2017;108.21
07/03/2017;108.41
08/03/2017;108.12
09/03/2017;107.96
10/03/2017;107.62
13/03/2017;107.68
15/03/2017;107.97
16/03/2017;107.86
17/03/2017;107.87
20/03/2017;107.9
21/03/2017;107.8
22/03/2017;107.99
23/03/2017;107.91
24/03/2017;107.96
27/03/2017;107.91
28/03/2017;108.04
29/03/2017;108.3
30/03/2017;108.33
31/03/2017;108.35
03/04/2017;108.64
04/04/2017;108.72
05/04/2017;108.72
06/04/2017;108.68
07/04/2017;108.85
10/04/2017;108.94
11/04/2017;108.98
12/04/2017;108.95
13/04/2017;109.04
18/04/2017;109.06
19/04/2017;108.84
20/04/2017;108.73
21/04/2017;108.73
24/04/2017;108.46
25/04/2017;108.43
26/04/2017;108.63
27/04/2017;108.92
28/04/2017;108.9
02/05/2017;108.91
03/05/2017;108.97
04/05/2017;108.82
05/05/2017;108.7
08/05/2017;108.79
09/05/2017;108.82
10/05/2017;108.9
11/05/2017;108.85
12/05/2017;108.96
15/05/2017;108.84
16/05/2017;108.8
17/05/2017;108.91
18/05/2017;108.88
19/05/2017;108.84
22/05/2017;109.11
23/05/2017;108.76
24/05/2017;108.76
26/05/2017;109.08
29/05/2017;109.09
30/05/2017;109.26
31/05/2017;109.28
01/06/2017;109.22
02/06/2017;109.36
06/06/2017;109.43
07/06/2017;109.43
08/06/2017;109.39
09/06/2017;109.36
12/06/2017;109.41
13/06/2017;109.38
14/06/2017;109.56
15/06/2017;109.23
16/06/2017;109.36
19/06/2017;109.38
20/06/2017;109.47
21/06/2017;109.45
22/06/2017;109.88
23/06/2017;109.5
26/06/2017;109.55
27/06/2017;109.11
28/06/2017;109.07
29/06/2017;108.71
30/06/2017;108.64
03/07/2017;108.66
04/07/2017;108.81
05/07/2017;108.92
06/07/2017;108.56
07/07/2017;108.59
10/07/2017;108.73
11/07/2017;108.66
12/07/2017;108.93
13/07/2017;108.91
14/07/2017;108.93
17/07/2017;109.06
18/07/2017;109.18
19/07/2017;109.28
20/07/2017;109.3
21/07/2017;109.49
24/07/2017;109.52
25/07/2017;109.28
26/07/2017;109.35
27/07/2017;109.51
28/07/2017;109.47
31/07/2017;109.48
01/08/2017;110.1
02/08/2017;109.84
03/08/2017;109.94
04/08/2017;110.22
07/08/2017;109.97
08/08/2017;109.86
09/08/2017;110.01
10/08/2017;110.02
11/08/2017;110.05
14/08/2017;110.34
15/08/2017;109.92
16/08/2017;109.91
17/08/2017;109.93
18/08/2017;110.0
21/08/2017;110.01
22/08/2017;110.01
23/08/2017;110.08
24/08/2017;110.06
25/08/2017;110.05
28/08/2017;110.07
29/08/2017;110.22
30/08/2017;110.11
31/08/2017;110.06
01/09/2017;109.98
04/09/2017;110.04
05/09/2017;110.18
06/09/2017;110.08
07/09/2017;110.27
08/09/2017;110.19
11/09/2017;110.18
12/09/2017;109.95
13/09/2017;109.91
14/09/2017;109.87
15/09/2017;109.76
18/09/2017;109.74
19/09/2017;109.8
20/09/2017;109.89
21/09/2017;109.79
22/09/2017;109.77
25/09/2017;110.05
26/09/2017;109.97
27/09/2017;109.8
28/09/2017;109.73
29/09/2017;109.79
02/10/2017;109.91
04/10/2017;109.93
05/10/2017;109.88
06/10/2017;109.87
09/10/2017;109.98
10/10/2017;110.01
11/10/2017;109.97
12/10/2017;110.09
13/10/2017;110.29
16/10/2017;110.48
17/10/2017;110.53
18/10/2017;110.43
19/10/2017;110.45
20/10/2017;110.25
23/10/2017;110.36
24/10/2017;110.18
25/10/2017;110.15
26/10/2017;110.39
27/10/2017;110.75
30/10/2017;110.9
01/11/2017;111.09
02/11/2017;111.09
03/11/2017;111.11
06/11/2017;111.25
07/11/2017;111.29
08/11/2017;111.25
09/11/2017;110.95
10/11/2017;110.77
13/11/2017;110.71
14/11/2017;110.73
15/11/2017;110.66
16/11/2017;110.69
17/11/2017;110.75
20/11/2017;110.77
21/11/2017;110.82
22/11/2017;110.77
23/11/2017;110.79
24/11/2017;110.79
27/11/2017;111.05
28/11/2017;110.93
29/11/2017;110.71
30/11/2017;110.78
01/12/2017;111.09
04/12/2017;110.98
05/12/2017;111.08
06/12/2017;111.17
07/12/2017;111.21
08/12/2017;111.13
11/12/2017;111.14
12/12/2017;111.07
13/12/2017;111.08
14/12/2017;111.01
15/12/2017;111.04
18/12/2017;111.0
19/12/2017;110.73
20/12/2017;110.53
21/12/2017;110.48
22/12/2017;110.47
27/12/2017;110.6
28/12/2017;110.41
29/12/2017;110.39
02/01/2018;110.35
03/01/2018;110.49
04/01/2018;110.53
05/01/2018;110.62
08/01/2018;110.7
09/01/2018;110.58
10/01/2018;110.49
11/01/2018;110.18
12/01/2018;110.18
15/01/2018;110.22
16/01/2018;110.37
17/01/2018;110.41
18/01/2018;110.38
19/01/2018;110.47
22/01/2018;110.56
23/01/2018;110.61
24/01/2018;110.52
25/01/2018;110.36
26/01/2018;110.25
29/01/2018;109.98
30/01/2018;110.05
31/01/2018;110.05
01/02/2018;110.07
02/02/2018;109.87
05/02/2018;109.95
06/02/2018;110.06
