date;nav
20/06/2016;10547.06
21/06/2016;10547.27
22/06/2016;10547.88
23/06/2016;10548.47
24/06/2016;10535.38
27/06/2016;10534.18
28/06/2016;10536.77
29/06/2016;10540.17
30/06/2016;10542.6
01/07/2016;10545.18
04/07/2016;10546.71
05/07/2016;10546.92
06/07/2016;10546.53
07/07/2016;10546.4
08/07/2016;10547.76
11/07/2016;10549.9
12/07/2016;10551.8
13/07/2016;10553.21
15/07/2016;10554.63
18/07/2016;10556.4
19/07/2016;10556.89
20/07/2016;10556.68
21/07/2016;10556.6
22/07/2016;10556.89
25/07/2016;10557.67
26/07/2016;10557.39
27/07/2016;10558.04
28/07/2016;10557.35
29/07/2016;10558.3
01/08/2016;10558.98
02/08/2016;10558.42
03/08/2016;10558.8
04/08/2016;10559.04
05/08/2016;10560.13
08/08/2016;10561.37
09/08/2016;10561.68
10/08/2016;10562.24
11/08/2016;10561.75
12/08/2016;10561.8
16/08/2016;10562.26
17/08/2016;10562.19
18/08/2016;10562.19
19/08/2016;10561.77
22/08/2016;10563.11
23/08/2016;10563.77
24/08/2016;10564.02
25/08/2016;10563.05
26/08/2016;10563.15
29/08/2016;10563.95
30/08/2016;10564.11
31/08/2016;10563.63
01/09/2016;10562.52
02/09/2016;10562.78
05/09/2016;10564.38
06/09/2016;10565.51
07/09/2016;10565.77
08/09/2016;10562.78
09/09/2016;10562.24
12/09/2016;10560.96
13/09/2016;10560.42
14/09/2016;10561.69
15/09/2016;10560.93
16/09/2016;10560.3
19/09/2016;10561.82
20/09/2016;10561.61
21/09/2016;10561.33
22/09/2016;10562.13
23/09/2016;10561.86
26/09/2016;10562.28
27/09/2016;10562.16
28/09/2016;10562.32
29/09/2016;10561.4
30/09/2016;10560.91
03/10/2016;10561.27
04/10/2016;10561.47
05/10/2016;10560.94
06/10/2016;10560.66
07/10/2016;10559.95
10/10/2016;10561.82
11/10/2016;10561.51
12/10/2016;10561.48
13/10/2016;10560.94
14/10/2016;10561.63
17/10/2016;10562.52
18/10/2016;10563.15
19/10/2016;10563.82
20/10/2016;10563.51
21/10/2016;10563.34
24/10/2016;10564.11
25/10/2016;10564.01
26/10/2016;10563.56
27/10/2016;10563.01
28/10/2016;10562.52
31/10/2016;10563.24
02/11/2016;10563.3
03/11/2016;10563.21
04/11/2016;10562.64
07/11/2016;10563.49
08/11/2016;10564.04
09/11/2016;10563.28
10/11/2016;10562.29
14/11/2016;10559.82
15/11/2016;10560.13
16/11/2016;10559.09
17/11/2016;10557.23
18/11/2016;10556.84
21/11/2016;10557.39
22/11/2016;10560.16
23/11/2016;10558.46
24/11/2016;10558.38
25/11/2016;10559.24
28/11/2016;10559.48
29/11/2016;10558.71
30/11/2016;10558.56
01/12/2016;10558.09
02/12/2016;10556.89
05/12/2016;10556.48
06/12/2016;10558.09
07/12/2016;10558.0
08/12/2016;10559.69
09/12/2016;10560.55
12/12/2016;10561.29
13/12/2016;10562.15
14/12/2016;10562.41
15/12/2016;10561.68
16/12/2016;10562.83
19/12/2016;10564.36
20/12/2016;10563.82
21/12/2016;10564.35
22/12/2016;10563.85
23/12/2016;10564.25
27/12/2016;10565.43
28/12/2016;10565.66
29/12/2016;10563.29
30/12/2016;10563.26
02/01/2017;10562.29
03/01/2017;10563.7
04/01/2017;10563.93
05/01/2017;10561.24
06/01/2017;10561.15
09/01/2017;10561.92
10/01/2017;10561.21
11/01/2017;10560.38
12/01/2017;10558.57
13/01/2017;10559.94
16/01/2017;10561.06
17/01/2017;10561.41
18/01/2017;10561.52
19/01/2017;10560.94
20/01/2017;10560.68
23/01/2017;10561.68
24/01/2017;10561.56
25/01/2017;10562.32
26/01/2017;10561.62
27/01/2017;10562.08
30/01/2017;10562.06
31/01/2017;10562.51
01/02/2017;10563.07
02/02/2017;10564.27
03/02/2017;10565.19
06/02/2017;10566.31
