date;nav
18/06/2016;6.93
19/06/2016;6.93
20/06/2016;7.23
21/06/2016;7.24
22/06/2016;7.26
23/06/2016;7.26
24/06/2016;6.72
25/06/2016;6.72
26/06/2016;6.72
27/06/2016;6.4
28/06/2016;6.57
29/06/2016;6.79
30/06/2016;6.89
01/07/2016;6.95
02/07/2016;6.95
03/07/2016;6.95
04/07/2016;6.89
05/07/2016;6.77
06/07/2016;6.64
07/07/2016;6.69
08/07/2016;6.79
09/07/2016;6.79
10/07/2016;6.79
11/07/2016;6.91
12/07/2016;7.03
13/07/2016;7.04
14/07/2016;7.12
15/07/2016;7.08
16/07/2016;7.08
17/07/2016;7.08
18/07/2016;7.07
19/07/2016;7.04
20/07/2016;7.12
21/07/2016;7.1
22/07/2016;7.1
23/07/2016;7.1
24/07/2016;7.1
25/07/2016;7.11
26/07/2016;7.13
27/07/2016;7.17
28/07/2016;7.18
29/07/2016;7.31
30/07/2016;7.31
31/07/2016;7.31
01/08/2016;7.27
02/08/2016;7.2
03/08/2016;7.19
04/08/2016;7.21
05/08/2016;7.28
06/08/2016;7.28
07/08/2016;7.28
08/08/2016;7.29
09/08/2016;7.41
10/08/2016;7.42
11/08/2016;7.51
12/08/2016;7.5
13/08/2016;7.5
14/08/2016;7.5
15/08/2016;7.5
16/08/2016;7.5
17/08/2016;7.44
18/08/2016;7.53
19/08/2016;7.47
20/08/2016;7.47
21/08/2016;7.47
22/08/2016;7.47
23/08/2016;7.54
24/08/2016;7.51
25/08/2016;7.48
26/08/2016;7.53
27/08/2016;7.53
28/08/2016;7.53
29/08/2016;7.43
30/08/2016;7.48
31/08/2016;7.44
01/09/2016;7.49
02/09/2016;7.59
03/09/2016;7.59
04/09/2016;7.59
05/09/2016;7.57
06/09/2016;7.61
07/09/2016;7.66
08/09/2016;7.63
09/09/2016;7.51
10/09/2016;7.51
11/09/2016;7.51
12/09/2016;7.42
13/09/2016;7.36
14/09/2016;7.36
15/09/2016;7.37
16/09/2016;7.26
17/09/2016;7.26
18/09/2016;7.26
19/09/2016;7.35
20/09/2016;7.34
21/09/2016;7.37
22/09/2016;7.57
23/09/2016;7.5
24/09/2016;7.5
25/09/2016;7.5
26/09/2016;7.42
27/09/2016;7.35
28/09/2016;7.39
29/09/2016;7.39
30/09/2016;7.42
01/10/2016;7.42
02/10/2016;7.42
03/10/2016;7.43
04/10/2016;7.41
05/10/2016;7.43
06/10/2016;7.4
07/10/2016;7.32
08/10/2016;7.32
09/10/2016;7.32
10/10/2016;7.39
11/10/2016;7.29
12/10/2016;7.22
13/10/2016;7.17
14/10/2016;7.26
15/10/2016;7.26
16/10/2016;7.26
17/10/2016;7.22
18/10/2016;7.32
19/10/2016;7.34
20/10/2016;7.35
21/10/2016;7.31
22/10/2016;7.31
23/10/2016;7.31
24/10/2016;7.36
25/10/2016;7.32
26/10/2016;7.34
27/10/2016;7.35
28/10/2016;7.32
29/10/2016;7.32
30/10/2016;7.32
31/10/2016;7.31
01/11/2016;7.31
02/11/2016;7.23
03/11/2016;7.21
04/11/2016;7.17
05/11/2016;7.17
06/11/2016;7.17
07/11/2016;7.24
08/11/2016;7.28
09/11/2016;7.29
10/11/2016;7.22
