date;nav
20/06/2016;101.77
21/06/2016;102.79
22/06/2016;103.22
23/06/2016;104.31
24/06/2016;95.65
27/06/2016;92.17
28/06/2016;94.62
29/06/2016;97.17
30/06/2016;97.52
01/07/2016;98.04
04/07/2016;96.91
05/07/2016;95.06
06/07/2016;93.31
07/07/2016;93.85
08/07/2016;96.0
11/07/2016;98.09
12/07/2016;97.75
13/07/2016;98.16
15/07/2016;98.36
18/07/2016;98.55
19/07/2016;99.14
20/07/2016;100.14
21/07/2016;99.7
22/07/2016;100.29
25/07/2016;101.17
26/07/2016;101.48
27/07/2016;101.71
28/07/2016;101.93
29/07/2016;102.92
01/08/2016;102.97
02/08/2016;102.22
03/08/2016;101.51
04/08/2016;102.38
05/08/2016;102.98
08/08/2016;102.49
09/08/2016;103.06
10/08/2016;103.09
11/08/2016;103.21
12/08/2016;103.77
16/08/2016;102.45
17/08/2016;101.66
18/08/2016;102.62
19/08/2016;102.39
22/08/2016;102.54
23/08/2016;103.43
24/08/2016;103.21
25/08/2016;102.79
26/08/2016;102.55
29/08/2016;102.78
30/08/2016;102.63
31/08/2016;102.73
01/09/2016;103.18
02/09/2016;103.95
05/09/2016;103.83
06/09/2016;104.07
07/09/2016;104.39
08/09/2016;103.64
09/09/2016;101.0
12/09/2016;100.49
13/09/2016;99.54
14/09/2016;99.43
15/09/2016;99.28
16/09/2016;99.37
19/09/2016;99.82
20/09/2016;100.37
21/09/2016;99.51
22/09/2016;101.46
23/09/2016;101.28
26/09/2016;100.77
27/09/2016;101.28
28/09/2016;101.26
29/09/2016;100.3
30/09/2016;100.58
03/10/2016;100.3
04/10/2016;99.3
05/10/2016;96.74
06/10/2016;95.14
07/10/2016;94.31
10/10/2016;94.59
11/10/2016;93.88
12/10/2016;93.25
13/10/2016;94.4
14/10/2016;94.93
17/10/2016;94.15
18/10/2016;95.75
19/10/2016;95.65
20/10/2016;96.65
21/10/2016;96.53
24/10/2016;97.0
25/10/2016;97.06
26/10/2016;95.18
27/10/2016;93.56
28/10/2016;93.53
31/10/2016;93.94
02/11/2016;92.53
03/11/2016;92.82
04/11/2016;91.88
07/11/2016;92.88
08/11/2016;93.12
09/11/2016;92.14
10/11/2016;89.31
14/11/2016;88.83
15/11/2016;90.2
16/11/2016;89.59
17/11/2016;90.59
18/11/2016;90.36
21/11/2016;90.13
22/11/2016;90.82
23/11/2016;91.06
24/11/2016;91.01
25/11/2016;91.44
28/11/2016;91.83
29/11/2016;92.06
30/11/2016;91.51
01/12/2016;89.78
02/12/2016;90.01
05/12/2016;89.52
06/12/2016;90.24
07/12/2016;91.05
08/12/2016;91.24
09/12/2016;93.17
12/12/2016;92.11
13/12/2016;93.49
14/12/2016;93.01
15/12/2016;91.92
16/12/2016;92.89
19/12/2016;93.99
20/12/2016;94.22
21/12/2016;94.67
22/12/2016;94.31
23/12/2016;94.92
27/12/2016;95.24
28/12/2016;94.39
29/12/2016;95.09
30/12/2016;96.07
02/01/2017;96.81
03/01/2017;95.26
04/01/2017;95.54
05/01/2017;96.02
06/01/2017;96.43
09/01/2017;95.27
10/01/2017;95.39
11/01/2017;95.3
12/01/2017;94.72
13/01/2017;94.5
16/01/2017;94.21
17/01/2017;94.09
18/01/2017;94.12
19/01/2017;92.76
20/01/2017;92.44
23/01/2017;93.01
24/01/2017;92.48
25/01/2017;92.44
26/01/2017;93.03
27/01/2017;92.74
30/01/2017;92.42
31/01/2017;92.96
01/02/2017;93.84
02/02/2017;93.26
03/02/2017;93.64
06/02/2017;93.16
07/02/2017;94.56
08/02/2017;95.96
09/02/2017;96.13
10/02/2017;95.9
13/02/2017;95.84
14/02/2017;96.6
15/02/2017;97.17
16/02/2017;96.95
17/02/2017;97.08
20/02/2017;97.27
21/02/2017;97.14
22/02/2017;97.25
23/02/2017;97.41
24/02/2017;97.06
27/02/2017;96.28
28/02/2017;96.49
01/03/2017;96.65
02/03/2017;96.29
03/03/2017;96.05
06/03/2017;95.89
07/03/2017;94.95
08/03/2017;94.63
09/03/2017;95.02
10/03/2017;93.84
13/03/2017;94.17
14/03/2017;93.95
15/03/2017;93.9
16/03/2017;95.41
17/03/2017;95.94
20/03/2017;95.93
21/03/2017;95.63
22/03/2017;94.77
23/03/2017;95.31
24/03/2017;95.28
27/03/2017;94.9
28/03/2017;94.56
29/03/2017;95.24
30/03/2017;94.78
31/03/2017;96.42
03/04/2017;95.95
04/04/2017;96.39
05/04/2017;97.09
06/04/2017;97.9
07/04/2017;98.6
10/04/2017;98.46
11/04/2017;98.98
12/04/2017;99.53
13/04/2017;99.57
18/04/2017;99.77
19/04/2017;99.32
20/04/2017;98.6
21/04/2017;98.01
24/04/2017;99.0
25/04/2017;100.32
26/04/2017;100.45
27/04/2017;100.56
28/04/2017;99.65
02/05/2017;100.81
03/05/2017;100.93
04/05/2017;100.76
05/05/2017;101.35
09/05/2017;103.05
10/05/2017;102.81
11/05/2017;103.39
12/05/2017;103.79
15/05/2017;103.62
16/05/2017;103.46
17/05/2017;102.8
18/05/2017;101.61
19/05/2017;101.51
22/05/2017;102.6
23/05/2017;101.98
24/05/2017;102.47
26/05/2017;102.77
29/05/2017;102.67
30/05/2017;102.95
31/05/2017;102.94
01/06/2017;103.9
02/06/2017;104.64
06/06/2017;104.04
07/06/2017;104.6
08/06/2017;104.17
09/06/2017;104.36
12/06/2017;103.47
13/06/2017;104.25
14/06/2017;104.91
15/06/2017;104.35
16/06/2017;104.78
19/06/2017;104.6
20/06/2017;103.78
21/06/2017;103.1
22/06/2017;103.03
23/06/2017;103.55
26/06/2017;103.52
27/06/2017;102.41
28/06/2017;101.45
29/06/2017;100.75
30/06/2017;101.0
03/07/2017;100.56
04/07/2017;100.42
05/07/2017;100.53
06/07/2017;99.44
07/07/2017;99.54
10/07/2017;100.28
11/07/2017;99.26
12/07/2017;100.64
13/07/2017;101.03
17/07/2017;101.32
18/07/2017;101.57
19/07/2017;101.91
20/07/2017;101.76
21/07/2017;101.34
24/07/2017;101.14
25/07/2017;101.39
26/07/2017;101.4
27/07/2017;102.2
28/07/2017;100.92
31/07/2017;100.59
01/08/2017;101.48
