date;nav
20/06/2016;173.31
21/06/2016;174.39
22/06/2016;175.02
23/06/2016;177.54
24/06/2016;164.75
27/06/2016;158.0
28/06/2016;162.26
29/06/2016;167.48
30/06/2016;169.28
01/07/2016;170.5
04/07/2016;169.15
05/07/2016;166.29
06/07/2016;163.37
07/07/2016;165.35
08/07/2016;167.95
11/07/2016;170.49
12/07/2016;172.29
13/07/2016;172.01
15/07/2016;172.93
18/07/2016;173.11
19/07/2016;172.38
20/07/2016;174.05
21/07/2016;173.78
22/07/2016;173.67
25/07/2016;173.79
26/07/2016;174.25
27/07/2016;174.99
28/07/2016;173.35
29/07/2016;174.6
01/08/2016;173.63
02/08/2016;171.31
03/08/2016;171.17
04/08/2016;172.4
05/08/2016;174.03
08/08/2016;174.1
09/08/2016;175.67
10/08/2016;175.39
11/08/2016;177.11
12/08/2016;176.65
16/08/2016;175.1
17/08/2016;173.76
18/08/2016;175.13
19/08/2016;173.93
22/08/2016;174.14
23/08/2016;175.75
24/08/2016;176.36
25/08/2016;174.94
26/08/2016;175.79
29/08/2016;175.46
30/08/2016;176.21
31/08/2016;175.45
01/09/2016;175.58
02/09/2016;179.08
05/09/2016;179.15
06/09/2016;178.47
07/09/2016;179.01
08/09/2016;178.47
09/09/2016;176.33
12/09/2016;174.8
13/09/2016;173.04
14/09/2016;172.77
15/09/2016;173.86
16/09/2016;172.66
19/09/2016;174.52
20/09/2016;174.46
21/09/2016;175.18
22/09/2016;178.02
23/09/2016;176.94
26/09/2016;174.25
27/09/2016;174.37
28/09/2016;175.59
29/09/2016;175.72
30/09/2016;175.87
03/10/2016;175.84
04/10/2016;177.42
05/10/2016;176.38
06/10/2016;175.93
07/10/2016;174.03
10/10/2016;175.22
11/10/2016;174.37
12/10/2016;173.68
13/10/2016;172.06
14/10/2016;174.12
17/10/2016;172.86
18/10/2016;175.42
19/10/2016;176.14
20/10/2016;176.52
21/10/2016;176.53
24/10/2016;176.55
25/10/2016;176.1
26/10/2016;175.38
27/10/2016;175.67
28/10/2016;175.34
31/10/2016;174.65
02/11/2016;170.79
03/11/2016;170.79
04/11/2016;169.42
07/11/2016;171.89
08/11/2016;172.3
09/11/2016;174.47
10/11/2016;173.46
14/11/2016;173.28
15/11/2016;173.97
16/11/2016;173.73
17/11/2016;174.96
18/11/2016;174.27
21/11/2016;174.94
22/11/2016;175.59
23/11/2016;175.31
24/11/2016;176.08
25/11/2016;176.64
28/11/2016;175.32
29/11/2016;176.09
30/11/2016;176.57
01/12/2016;176.07
02/12/2016;175.36
05/12/2016;176.38
06/12/2016;177.98
07/12/2016;179.59
08/12/2016;181.58
09/12/2016;182.95
12/12/2016;182.11
13/12/2016;184.16
14/12/2016;183.26
15/12/2016;184.87
16/12/2016;185.8
19/12/2016;185.62
20/12/2016;186.51
21/12/2016;186.27
22/12/2016;185.97
23/12/2016;186.16
27/12/2016;186.4
28/12/2016;186.87
29/12/2016;186.3
30/12/2016;186.91
02/01/2017;187.75
03/01/2017;188.83
04/01/2017;188.32
05/01/2017;188.56
06/01/2017;188.43
09/01/2017;187.36
10/01/2017;187.66
11/01/2017;188.15
12/01/2017;186.83
13/01/2017;186.48
16/01/2017;184.99
17/01/2017;184.89
18/01/2017;185.19
19/01/2017;185.1
20/01/2017;184.98
23/01/2017;184.25
24/01/2017;183.95
25/01/2017;186.23
26/01/2017;187.05
27/01/2017;186.61
30/01/2017;184.87
31/01/2017;183.45
01/02/2017;185.04
02/02/2017;184.49
03/02/2017;185.55
06/02/2017;184.4
07/02/2017;185.08
08/02/2017;185.73
09/02/2017;187.16
10/02/2017;187.54
13/02/2017;189.01
14/02/2017;189.2
15/02/2017;189.81
16/02/2017;189.51
17/02/2017;189.68
20/02/2017;189.93
21/02/2017;191.25
22/02/2017;191.32
23/02/2017;191.19
24/02/2017;189.89
27/02/2017;189.52
28/02/2017;189.9
01/03/2017;192.47
02/03/2017;192.5
03/03/2017;192.35
06/03/2017;191.42
07/03/2017;191.13
08/03/2017;191.36
09/03/2017;191.54
10/03/2017;191.63
13/03/2017;192.31
14/03/2017;191.76
15/03/2017;192.47
16/03/2017;194.2
17/03/2017;194.61
20/03/2017;194.4
21/03/2017;193.35
22/03/2017;192.57
23/03/2017;194.26
24/03/2017;194.01
27/03/2017;193.13
28/03/2017;194.15
29/03/2017;194.86
30/03/2017;196.05
31/03/2017;196.54
03/04/2017;195.55
04/04/2017;195.94
05/04/2017;196.06
06/04/2017;196.6
07/04/2017;196.87
10/04/2017;197.01
11/04/2017;197.06
12/04/2017;197.33
13/04/2017;196.85
18/04/2017;194.74
19/04/2017;195.39
20/04/2017;195.82
21/04/2017;195.81
24/04/2017;200.12
25/04/2017;200.5
26/04/2017;201.14
27/04/2017;200.83
