date;nav
03/06/2019;999.54
04/06/2019;1001.22
05/06/2019;1003.72
06/06/2019;1004.66
07/06/2019;1005.92
11/06/2019;1008.95
12/06/2019;1007.36
13/06/2019;1007.68
14/06/2019;1008.09
17/06/2019;1008.22
18/06/2019;1013.44
19/06/2019;1014.44
20/06/2019;1017.68
21/06/2019;1016.55
24/06/2019;1017.92
25/06/2019;1018.42
26/06/2019;1017.12
27/06/2019;1017.88
28/06/2019;1018.94
01/07/2019;1021.52
02/07/2019;1022.56
03/07/2019;1024.39
04/07/2019;1025.98
05/07/2019;1024.86
08/07/2019;1024.73
09/07/2019;1022.93
10/07/2019;1021.75
11/07/2019;1021.27
12/07/2019;1022.27
15/07/2019;1024.14
16/07/2019;1023.93
17/07/2019;1025.04
18/07/2019;1024.76
19/07/2019;1025.6
22/07/2019;1026.87
23/07/2019;1028.22
24/07/2019;1030.83
25/07/2019;1032.32
26/07/2019;1032.93
29/07/2019;1033.65
30/07/2019;1032.22
31/07/2019;1033.21
01/08/2019;1033.14
02/08/2019;1031.74
05/08/2019;1030.28
06/08/2019;1031.18
07/08/2019;1033.42
08/08/2019;1033.63
09/08/2019;1034.13
12/08/2019;1034.95
13/08/2019;1034.75
14/08/2019;1035.58
16/08/2019;1035.61
19/08/2019;1035.63
20/08/2019;1037.5
21/08/2019;1037.83
22/08/2019;1037.2
23/08/2019;1039.13
26/08/2019;1038.95
27/08/2019;1039.43
28/08/2019;1039.87
29/08/2019;1039.58
30/08/2019;1039.94
02/09/2019;1039.47
03/09/2019;1038.91
04/09/2019;1037.61
05/09/2019;1035.31
06/09/2019;1036.35
09/09/2019;1034.16
10/09/2019;1032.45
11/09/2019;1032.05
12/09/2019;1033.43
13/09/2019;1031.63
16/09/2019;1032.74
17/09/2019;1031.08
18/09/2019;1030.67
19/09/2019;1029.86
20/09/2019;1031.02
23/09/2019;1032.73
24/09/2019;1032.97
25/09/2019;1031.28
26/09/2019;1031.75
27/09/2019;1032.15
30/09/2019;1032.68
01/10/2019;1033.43
02/10/2019;1032.1
03/10/2019;1032.49
04/10/2019;1032.44
07/10/2019;1031.91
08/10/2019;1032.31
09/10/2019;1030.9
10/10/2019;1028.15
11/10/2019;1028.41
14/10/2019;1029.06
15/10/2019;1028.06
16/10/2019;1027.96
17/10/2019;1028.63
18/10/2019;1028.17
21/10/2019;1027.37
22/10/2019;1028.86
23/10/2019;1029.6
24/10/2019;1030.63
25/10/2019;1030.14
28/10/2019;1029.3
29/10/2019;1029.39
30/10/2019;1028.96
31/10/2019;1030.45
04/11/2019;1030.72
05/11/2019;1030.86
06/11/2019;1031.16
07/11/2019;1028.42
08/11/2019;1028.24
11/11/2019;1027.42
12/11/2019;1027.5
13/11/2019;1028.34
14/11/2019;1029.1
15/11/2019;1028.12
18/11/2019;1027.81
19/11/2019;1027.35
20/11/2019;1026.43
21/11/2019;1025.11
22/11/2019;1026.45
25/11/2019;1027.36
26/11/2019;1029.18
27/11/2019;1029.77
28/11/2019;1029.5
29/11/2019;1029.31
02/12/2019;1027.28
03/12/2019;1029.07
04/12/2019;1028.85
05/12/2019;1028.76
06/12/2019;1029.61
09/12/2019;1031.26
10/12/2019;1031.57
11/12/2019;1032.45
12/12/2019;1031.03
13/12/2019;1033.57
16/12/2019;1034.02
17/12/2019;1034.63
18/12/2019;1033.78
19/12/2019;1033.36
20/12/2019;1033.85
23/12/2019;1033.89
27/12/2019;1034.32
30/12/2019;1032.04
31/12/2019;1031.92
02/01/2020;1033.81
03/01/2020;1035.84
06/01/2020;1035.42
07/01/2020;1034.77
08/01/2020;1033.41
09/01/2020;1032.91
10/01/2020;1033.26
13/01/2020;1032.1
14/01/2020;1032.33
15/01/2020;1033.24
16/01/2020;1034.37
17/01/2020;1035.05
20/01/2020;1036.09
21/01/2020;1037.19
22/01/2020;1037.91
23/01/2020;1039.39
24/01/2020;1040.25
27/01/2020;1040.74
28/01/2020;1039.58
29/01/2020;1040.72
30/01/2020;1041.39
31/01/2020;1042.43
03/02/2020;1042.14
04/02/2020;1041.9
05/02/2020;1041.61
06/02/2020;1042.13
07/02/2020;1042.96
