date;nav
18/06/2016;51.23
19/06/2016;51.23
20/06/2016;53.07
21/06/2016;53.41
22/06/2016;53.53
23/06/2016;53.53
24/06/2016;50.28
25/06/2016;50.28
26/06/2016;50.28
27/06/2016;48.5
28/06/2016;49.46
29/06/2016;50.85
30/06/2016;51.53
01/07/2016;51.9
02/07/2016;51.9
03/07/2016;51.9
04/07/2016;51.42
05/07/2016;50.63
06/07/2016;49.84
07/07/2016;50.24
08/07/2016;51.17
09/07/2016;51.17
10/07/2016;51.17
11/07/2016;52.0
12/07/2016;52.8
13/07/2016;52.73
14/07/2016;53.32
15/07/2016;53.14
16/07/2016;53.14
17/07/2016;53.14
18/07/2016;53.12
19/07/2016;53.15
20/07/2016;53.79
21/07/2016;53.64
22/07/2016;53.77
23/07/2016;53.77
24/07/2016;53.77
25/07/2016;53.87
26/07/2016;53.93
27/07/2016;54.24
28/07/2016;53.88
29/07/2016;54.36
30/07/2016;54.36
31/07/2016;54.36
01/08/2016;54.12
02/08/2016;53.3
03/08/2016;53.46
04/08/2016;53.76
05/08/2016;54.66
06/08/2016;54.66
07/08/2016;54.66
08/08/2016;54.74
09/08/2016;55.45
10/08/2016;55.23
11/08/2016;55.81
12/08/2016;55.77
13/08/2016;55.77
14/08/2016;55.77
15/08/2016;55.77
16/08/2016;55.38
17/08/2016;54.84
18/08/2016;55.21
19/08/2016;54.81
20/08/2016;54.81
21/08/2016;54.81
22/08/2016;54.8
23/08/2016;55.33
24/08/2016;55.5
25/08/2016;55.09
26/08/2016;55.48
27/08/2016;55.48
28/08/2016;55.48
29/08/2016;55.31
30/08/2016;55.74
31/08/2016;55.52
01/09/2016;55.6
02/09/2016;56.51
03/09/2016;56.51
04/09/2016;56.51
05/09/2016;56.45
06/09/2016;56.27
07/09/2016;56.59
08/09/2016;56.27
09/09/2016;55.64
10/09/2016;55.64
11/09/2016;55.64
12/09/2016;54.96
13/09/2016;54.4
14/09/2016;54.36
15/09/2016;54.49
16/09/2016;54.04
17/09/2016;54.04
18/09/2016;54.04
19/09/2016;54.64
20/09/2016;54.61
21/09/2016;54.91
22/09/2016;55.9
23/09/2016;55.54
24/09/2016;55.54
25/09/2016;55.54
26/09/2016;54.68
27/09/2016;54.54
28/09/2016;54.81
29/09/2016;54.66
30/09/2016;54.79
01/10/2016;54.79
02/10/2016;54.79
03/10/2016;54.98
04/10/2016;55.16
05/10/2016;55.11
06/10/2016;55.04
07/10/2016;54.4
08/10/2016;54.4
09/10/2016;54.4
10/10/2016;54.98
11/10/2016;54.72
12/10/2016;54.42
13/10/2016;53.94
14/10/2016;54.77
15/10/2016;54.77
16/10/2016;54.77
17/10/2016;54.54
18/10/2016;55.36
19/10/2016;55.52
20/10/2016;55.88
21/10/2016;55.85
22/10/2016;55.85
23/10/2016;55.85
24/10/2016;56.11
25/10/2016;55.95
26/10/2016;55.79
27/10/2016;55.87
28/10/2016;55.63
29/10/2016;55.63
30/10/2016;55.63
31/10/2016;55.35
01/11/2016;55.35
02/11/2016;54.02
03/11/2016;53.94
04/11/2016;53.54
05/11/2016;53.54
06/11/2016;53.54
07/11/2016;54.5
08/11/2016;54.68
09/11/2016;55.29
10/11/2016;55.1
11/11/2016;54.77
12/11/2016;54.77
13/11/2016;54.77
14/11/2016;54.76
15/11/2016;55.0
16/11/2016;54.53
17/11/2016;54.98
18/11/2016;54.84
19/11/2016;54.84
20/11/2016;54.84
21/11/2016;54.95
22/11/2016;55.17
23/11/2016;54.96
24/11/2016;55.15
25/11/2016;55.24
26/11/2016;55.24
27/11/2016;55.24
28/11/2016;54.66
29/11/2016;55.01
30/11/2016;55.25
01/12/2016;54.88
02/12/2016;54.59
03/12/2016;54.59
04/12/2016;54.59
05/12/2016;55.1
06/12/2016;55.8
07/12/2016;56.5
08/12/2016;57.05
09/12/2016;57.29
10/12/2016;57.29
11/12/2016;57.29
12/12/2016;57.22
13/12/2016;57.79
14/12/2016;57.45
15/12/2016;58.15
16/12/2016;58.41
17/12/2016;58.41
18/12/2016;58.41
19/12/2016;58.5
20/12/2016;58.8
21/12/2016;58.74
22/12/2016;58.71
23/12/2016;58.9
24/12/2016;58.9
25/12/2016;58.9
26/12/2016;58.9
27/12/2016;58.93
28/12/2016;58.91
29/12/2016;58.83
30/12/2016;59.0
31/12/2016;59.0
01/01/2017;59.0
02/01/2017;59.34
03/01/2017;59.4
04/01/2017;59.47
05/01/2017;59.44
06/01/2017;59.48
07/01/2017;59.48
08/01/2017;59.48
09/01/2017;59.32
10/01/2017;59.29
11/01/2017;59.3
12/01/2017;58.95
13/01/2017;59.65
14/01/2017;59.65
15/01/2017;59.65
16/01/2017;59.03
17/01/2017;58.81
18/01/2017;58.92
19/01/2017;58.92
20/01/2017;58.95
21/01/2017;58.95
22/01/2017;58.95
23/01/2017;58.62
24/01/2017;58.75
25/01/2017;59.39
26/01/2017;59.35
27/01/2017;59.06
28/01/2017;59.06
29/01/2017;59.06
30/01/2017;58.31
31/01/2017;57.85
01/02/2017;58.23
02/02/2017;58.35
03/02/2017;58.65
04/02/2017;58.65
05/02/2017;58.65
06/02/2017;58.05
07/02/2017;58.04
08/02/2017;58.07
09/02/2017;58.64
10/02/2017;58.59
11/02/2017;58.59
12/02/2017;58.59
13/02/2017;59.17
14/02/2017;59.1
15/02/2017;59.32
16/02/2017;59.22
17/02/2017;58.97
18/02/2017;58.97
19/02/2017;58.97
20/02/2017;59.11
21/02/2017;59.51
22/02/2017;59.52
23/02/2017;59.3
24/02/2017;58.89
25/02/2017;58.89
26/02/2017;58.89
27/02/2017;58.93
28/02/2017;59.04
01/03/2017;60.26
02/03/2017;60.25
03/03/2017;60.55
04/03/2017;60.55
05/03/2017;60.55
06/03/2017;60.31
07/03/2017;60.19
08/03/2017;60.13
09/03/2017;60.56
10/03/2017;60.73
11/03/2017;60.73
12/03/2017;60.73
13/03/2017;60.77
14/03/2017;60.56
15/03/2017;60.69
16/03/2017;61.17
17/03/2017;61.39
18/03/2017;61.39
19/03/2017;61.39
20/03/2017;61.29
21/03/2017;60.94
22/03/2017;60.79
23/03/2017;61.35
