date;nav
15/07/2025;100.1022
31/07/2025;101.1974
18/08/2025;102.3775
29/08/2025;102.4348
15/09/2025;102.4672
30/09/2025;102.4196
15/10/2025;102.4598
31/10/2025;102.5093
14/11/2025;102.5974
28/11/2025;103.3438
15/12/2025;103.4218
31/12/2025;103.4622
15/01/2026;103.4889
30/01/2026;103.5807
13/02/2026;103.6635
27/02/2026;103.8899
13/03/2026;104.0927
31/03/2026;105.6235
15/04/2026;105.6581
30/04/2026;105.6371
15/05/2026;105.8914
29/05/2026;106.2907
