date;nav
20/06/2016;965489.93
21/06/2016;968344.68
22/06/2016;975567.22
23/06/2016;979709.18
24/06/2016;956859.12
27/06/2016;944317.75
28/06/2016;965529.79
29/06/2016;989227.79
30/06/2016;995088.29
01/07/2016;1003527.88
04/07/2016;1000175.26
05/07/2016;992014.34
06/07/2016;979814.01
07/07/2016;989801.82
08/07/2016;1005647.69
11/07/2016;1020965.25
12/07/2016;1031642.06
13/07/2016;1021580.84
15/07/2016;1040669.27
18/07/2016;1042085.71
19/07/2016;1045051.71
20/07/2016;1050562.93
21/07/2016;1049695.29
22/07/2016;1051857.69
25/07/2016;1047834.39
26/07/2016;1051921.13
27/07/2016;1052893.37
28/07/2016;1043450.25
29/07/2016;1042682.35
01/08/2016;1049519.37
02/08/2016;1032533.75
03/08/2016;1034779.5
04/08/2016;1047773.08
05/08/2016;1061119.35
08/08/2016;1072764.5
09/08/2016;1080489.26
10/08/2016;1068746.18
11/08/2016;1076839.63
12/08/2016;1080804.81
16/08/2016;1075449.25
17/08/2016;1061278.32
18/08/2016;1072238.23
19/08/2016;1066190.12
22/08/2016;1054351.66
23/08/2016;1064156.07
24/08/2016;1059962.35
25/08/2016;1057940.94
26/08/2016;1073165.58
29/08/2016;1065827.81
30/08/2016;1072055.97
31/08/2016;1063446.95
01/09/2016;1058032.06
02/09/2016;1079748.06
05/09/2016;1090441.31
06/09/2016;1094493.73
07/09/2016;1095908.54
08/09/2016;1093410.94
09/09/2016;1072466.59
12/09/2016;1055072.77
13/09/2016;1042356.63
14/09/2016;1042543.31
15/09/2016;1060074.56
16/09/2016;1057971.72
19/09/2016;1069101.15
20/09/2016;1072212.13
21/09/2016;1082010.58
22/09/2016;1097025.11
23/09/2016;1091129.2
26/09/2016;1069330.85
27/09/2016;1080165.48
28/09/2016;1083022.03
29/09/2016;1083515.39
30/09/2016;1080013.86
03/10/2016;1084105.84
04/10/2016;1095035.79
05/10/2016;1091899.5
06/10/2016;1092893.57
07/10/2016;1094415.41
10/10/2016;1108078.63
11/10/2016;1090784.99
12/10/2016;1093380.2
13/10/2016;1075563.02
14/10/2016;1088764.62
17/10/2016;1084422.16
18/10/2016;1101876.21
19/10/2016;1111635.2
20/10/2016;1113853.8
21/10/2016;1116625.61
24/10/2016;1123062.44
25/10/2016;1122039.67
26/10/2016;1112043.2
27/10/2016;1102589.82
28/10/2016;1099121.81
31/10/2016;1096753.08
02/11/2016;1060677.91
03/11/2016;1061727.93
04/11/2016;1048918.65
07/11/2016;1087689.88
08/11/2016;1095896.32
09/11/2016;1079605.2
10/11/2016;1056430.94
14/11/2016;1035382.11
15/11/2016;1048633.32
16/11/2016;1048655.34
