date;nav
20/06/2016;1272.53
21/06/2016;1275.72
22/06/2016;1276.49
27/06/2016;1250.98
28/06/2016;1259.01
29/06/2016;1262.7
30/06/2016;1270.07
11/07/2016;1282.92
12/07/2016;1288.14
13/07/2016;1301.49
14/07/2016;1302.04
18/07/2016;1303.33
19/07/2016;1296.88
20/07/2016;1297.73
21/07/2016;1291.99
25/07/2016;1283.87
26/07/2016;1280.1
27/07/2016;1284.34
28/07/2016;1282.05
01/08/2016;1284.98
02/08/2016;1269.35
03/08/2016;1263.83
04/08/2016;1268.35
08/08/2016;1280.91
09/08/2016;1287.37
10/08/2016;1284.77
11/08/2016;1281.14
16/08/2016;1294.33
17/08/2016;1285.1
18/08/2016;1283.13
22/08/2016;1270.47
23/08/2016;1269.02
24/08/2016;1260.8
25/08/2016;1254.47
29/08/2016;1262.45
30/08/2016;1269.9
31/08/2016;1260.25
01/09/2016;1252.3
05/09/2016;1276.39
06/09/2016;1274.0
07/09/2016;1268.09
08/09/2016;1267.85
19/09/2016;1233.75
20/09/2016;1232.9
21/09/2016;1235.42
22/09/2016;1244.78
26/09/2016;1241.5
27/09/2016;1221.46
28/09/2016;1199.57
29/09/2016;1216.01
03/10/2016;1192.06
04/10/2016;1201.78
05/10/2016;1206.17
06/10/2016;1215.33
10/10/2016;1207.72
11/10/2016;1219.37
12/10/2016;1218.4
13/10/2016;1217.42
17/10/2016;1199.77
18/10/2016;1199.1
19/10/2016;1206.5
20/10/2016;1221.06
24/10/2016;1234.28
25/10/2016;1241.27
26/10/2016;1239.01
27/10/2016;1243.48
31/10/2016;1249.75
02/11/2016;1242.18
03/11/2016;1232.39
07/11/2016;1240.03
08/11/2016;1261.54
09/11/2016;1263.03
10/11/2016;1276.61
14/11/2016;1266.45
15/11/2016;1253.63
16/11/2016;1276.66
17/11/2016;1276.29
21/11/2016;1256.06
22/11/2016;1264.44
23/11/2016;1285.63
24/11/2016;1285.11
28/11/2016;1289.13
29/11/2016;1285.38
30/11/2016;1303.14
01/12/2016;1315.64
05/12/2016;1318.79
06/12/2016;1326.18
07/12/2016;1325.87
08/12/2016;1332.62
12/12/2016;1342.6
13/12/2016;1337.6
14/12/2016;1329.87
15/12/2016;1326.46
19/12/2016;1321.32
20/12/2016;1317.38
21/12/2016;1321.27
22/12/2016;1324.15
27/12/2016;1338.19
28/12/2016;1333.96
29/12/2016;1337.54
02/01/2017;1338.82
03/01/2017;1349.48
04/01/2017;1349.48
05/01/2017;1354.52
09/01/2017;1352.59
10/01/2017;1350.11
11/01/2017;1341.65
12/01/2017;1343.22
16/01/2017;1330.47
17/01/2017;1339.24
18/01/2017;1342.02
19/01/2017;1340.74
23/01/2017;1354.81
24/01/2017;1363.88
25/01/2017;1367.3
26/01/2017;1371.07
30/01/2017;1365.07
31/01/2017;1356.52
01/02/2017;1358.4
02/02/2017;1351.86
06/02/2017;1360.14
07/02/2017;1357.48
08/02/2017;1355.35
09/02/2017;1351.49
13/02/2017;1359.62
14/02/2017;1360.34
15/02/2017;1370.82
16/02/2017;1381.93
20/02/2017;1369.84
21/02/2017;1369.7
22/02/2017;1374.34
23/02/2017;1372.24
27/02/2017;1365.03
28/02/2017;1358.6
01/03/2017;1358.85
02/03/2017;1367.62
06/03/2017;1363.44
07/03/2017;1356.46
08/03/2017;1354.38
09/03/2017;1351.25
13/03/2017;1336.8
14/03/2017;1332.8
15/03/2017;1336.91
16/03/2017;1350.99
20/03/2017;1350.46
21/03/2017;1353.07
22/03/2017;1340.51
23/03/2017;1346.28
27/03/2017;1338.98
28/03/2017;1338.56
29/03/2017;1342.52
30/03/2017;1350.41
03/04/2017;1347.72
04/04/2017;1355.51
05/04/2017;1367.58
06/04/2017;1371.47
09/04/2017;1371.19
10/04/2017;1372.22
11/04/2017;1371.19
12/04/2017;1379.64
13/04/2017;1373.58
18/04/2017;1362.56
19/04/2017;1364.12
20/04/2017;1357.05
24/04/2017;1360.36
25/04/2017;1356.02
26/04/2017;1354.93
27/04/2017;1356.31
02/05/2017;1371.61
03/05/2017;1368.53
04/05/2017;1366.65
08/05/2017;1358.56
09/05/2017;1365.57
10/05/2017;1370.82
11/05/2017;1367.42
15/05/2017;1368.67
16/05/2017;1377.39
17/05/2017;1380.29
18/05/2017;1376.49
22/05/2017;1382.52
23/05/2017;1380.43
24/05/2017;1373.26
29/05/2017;1370.49
30/05/2017;1375.47
31/05/2017;1378.28
01/06/2017;1378.87
06/06/2017;1375.09
07/06/2017;1380.31
08/06/2017;1376.37
12/06/2017;1369.05
13/06/2017;1370.15
14/06/2017;1374.73
15/06/2017;1371.93
19/06/2017;1405.15
20/06/2017;1389.18
21/06/2017;1428.18
22/06/2017;1445.81
03/07/2017;1441.82
04/07/2017;1418.45
05/07/2017;1416.78
06/07/2017;1407.07
09/07/2017;1401.93
10/07/2017;1414.25
11/07/2017;1421.7
12/07/2017;1434.59
13/07/2017;1443.63
16/07/2017;1447.15
17/07/2017;1445.62
18/07/2017;1442.96
19/07/2017;1442.49
20/07/2017;1442.12
24/07/2017;1450.42
25/07/2017;1449.46
26/07/2017;1446.42
27/07/2017;1445.81
31/07/2017;1434.48
01/08/2017;1433.78
02/08/2017;1434.71
03/08/2017;1434.36
07/08/2017;1439.96
08/08/2017;1445.0
09/08/2017;1441.7
10/08/2017;1440.81
14/08/2017;1434.85
16/08/2017;1435.96
17/08/2017;1443.27
21/08/2017;1453.49
22/08/2017;1457.24
23/08/2017;1463.21
24/08/2017;1459.93
28/08/2017;1466.58
29/08/2017;1464.6
06/09/2017;1472.52
07/09/2017;1478.45
11/09/2017;1487.16
12/09/2017;1486.95
13/09/2017;1486.69
14/09/2017;1486.33
18/09/2017;1487.76
19/09/2017;1480.08
20/09/2017;1472.46
21/09/2017;1469.86
25/09/2017;1444.63
26/09/2017;1448.59
27/09/2017;1452.83
28/09/2017;1458.08
02/10/2017;1459.23
03/10/2017;1464.89
04/10/2017;1471.01
05/10/2017;1468.04
09/10/2017;1450.75
10/10/2017;1443.9
11/10/2017;1432.58
12/10/2017;1447.51
16/10/2017;1445.04
17/10/2017;1439.13
18/10/2017;1435.11
19/10/2017;1441.67
23/10/2017;1433.08
24/10/2017;1433.31
25/10/2017;1440.67
26/10/2017;1434.24
30/10/2017;1435.06
31/10/2017;1435.23
02/11/2017;1436.29
06/11/2017;1432.91
07/11/2017;1417.8
08/11/2017;1411.11
09/11/2017;1418.57
13/11/2017;1424.42
14/11/2017;1429.95
15/11/2017;1421.47
16/11/2017;1417.37
20/11/2017;1401.61
21/11/2017;1399.73
22/11/2017;1405.93
23/11/2017;1415.56
27/11/2017;1423.84
28/11/2017;1425.18
29/11/2017;1425.43
30/11/2017;1428.55
04/12/2017;1433.69
05/12/2017;1422.88
06/12/2017;1415.59
07/12/2017;1416.65
11/12/2017;1418.21
12/12/2017;1427.83
13/12/2017;1420.6
14/12/2017;1419.9
18/12/2017;1428.89
19/12/2017;1428.82
20/12/2017;1428.23
21/12/2017;1430.01
27/12/2017;1433.18
28/12/2017;1439.93
02/01/2018;1440.09
03/01/2018;1454.7
04/01/2018;1466.09
08/01/2018;1480.39
09/01/2018;1479.98
10/01/2018;1485.31
11/01/2018;1489.03
15/01/2018;1508.29
16/01/2018;1514.23
17/01/2018;1518.75
18/01/2018;1520.87
22/01/2018;1520.74
23/01/2018;1523.77
24/01/2018;1520.26
25/01/2018;1530.45
29/01/2018;1526.16
30/01/2018;1531.05
31/01/2018;1527.41
01/02/2018;1527.76
05/02/2018;1512.69
06/02/2018;1487.41
07/02/2018;1493.51
08/02/2018;1488.08
12/02/2018;1488.85
13/02/2018;1494.38
14/02/2018;1499.14
15/02/2018;1508.88
19/02/2018;1515.38
20/02/2018;1512.17
21/02/2018;1514.97
22/02/2018;1520.76
26/02/2018;1519.74
27/02/2018;1520.26
28/02/2018;1510.11
01/03/2018;1511.86
05/03/2018;1512.68
06/03/2018;1521.76
07/03/2018;1527.1
08/03/2018;1539.34
12/03/2018;1563.21
13/03/2018;1570.65
14/03/2018;1567.1
15/03/2018;1565.46
19/03/2018;1561.23
20/03/2018;1563.65
21/03/2018;1569.4
22/03/2018;1579.03
26/03/2018;1588.32
27/03/2018;1596.14
28/03/2018;1588.17
29/03/2018;1591.06
03/04/2018;1579.9
04/04/2018;1586.89
05/04/2018;1604.98
09/04/2018;1606.36
10/04/2018;1606.92
11/04/2018;1593.27
12/04/2018;1592.4
16/04/2018;1623.98
17/04/2018;1633.61
18/04/2018;1640.21
19/04/2018;1663.49
23/04/2018;1672.11
24/04/2018;1659.35
25/04/2018;1649.87
26/04/2018;1652.38
30/04/2018;1648.91
02/05/2018;1637.18
03/05/2018;1624.54
07/05/2018;1625.75
08/05/2018;1613.63
09/05/2018;1592.53
14/05/2018;1609.96
15/05/2018;1606.87
16/05/2018;1599.0
17/05/2018;1600.68
22/05/2018;1602.25
23/05/2018;1603.45
24/05/2018;1604.69
28/05/2018;1599.99
29/05/2018;1602.86
30/05/2018;1595.42
31/05/2018;1609.12
04/06/2018;1634.03
05/06/2018;1643.61
06/06/2018;1641.04
07/06/2018;1638.61
11/06/2018;1631.21
12/06/2018;1632.18
21/06/2018;1614.06
25/06/2018;1636.59
26/06/2018;1629.3
27/06/2018;1633.89
28/06/2018;1631.57
02/07/2018;1626.44
03/07/2018;1621.49
04/07/2018;1625.06
05/07/2018;1618.98
09/07/2018;1641.88
10/07/2018;1655.9
11/07/2018;1651.77
12/07/2018;1647.99
16/07/2018;1662.18
17/07/2018;1654.92
18/07/2018;1653.42
19/07/2018;1650.94
23/07/2018;1658.37
24/07/2018;1658.64
25/07/2018;1662.76
26/07/2018;1658.56
30/07/2018;1651.83
31/07/2018;1649.88
01/08/2018;1651.91
02/08/2018;1648.28
06/08/2018;1650.37
07/08/2018;1656.89
08/08/2018;1651.0
09/08/2018;1644.73
13/08/2018;1592.67
14/08/2018;1592.45
16/08/2018;1590.08
27/08/2018;1612.32
28/08/2018;1621.47
29/08/2018;1621.03
30/08/2018;1614.37
03/09/2018;1606.74
04/09/2018;1610.87
05/09/2018;1576.59
06/09/2018;1568.39
10/09/2018;1579.73
11/09/2018;1578.77
12/09/2018;1569.0
13/09/2018;1559.32
17/09/2018;1546.06
18/09/2018;1551.52
19/09/2018;1556.66
20/09/2018;1563.48
24/09/2018;1557.9
25/09/2018;1581.64
26/09/2018;1584.19
27/09/2018;1585.82
01/10/2018;1603.22
02/10/2018;1594.0
03/10/2018;1598.85
04/10/2018;1593.4
08/10/2018;1580.72
09/10/2018;1576.73
10/10/2018;1569.83
11/10/2018;1523.32
15/10/2018;1528.15
16/10/2018;1553.99
17/10/2018;1555.25
18/10/2018;1554.73
22/10/2018;1568.12
23/10/2018;1545.0
24/10/2018;1534.17
25/10/2018;1574.26
29/10/2018;1569.17
30/10/2018;1566.88
31/10/2018;1583.36
05/11/2018;1577.41
06/11/2018;1574.71
07/11/2018;1571.79
08/11/2018;1572.34
12/11/2018;1569.56
13/11/2018;1567.15
14/11/2018;1554.97
15/11/2018;1558.58
19/11/2018;1554.6
20/11/2018;1537.66
21/11/2018;1540.61
22/11/2018;1552.66
26/11/2018;1542.34
27/11/2018;1546.59
28/11/2018;1550.73
29/11/2018;1562.38
03/12/2018;1583.07
04/12/2018;1585.3
05/12/2018;1573.6
06/12/2018;1570.07
10/12/2018;1558.92
11/12/2018;1559.48
12/12/2018;1566.77
13/12/2018;1570.64
17/12/2018;1578.55
18/12/2018;1568.67
19/12/2018;1559.63
20/12/2018;1540.13
27/12/2018;1540.98
31/12/2018;1556.05
02/01/2019;1548.79
03/01/2019;1555.58
07/01/2019;1593.75
08/01/2019;1589.81
09/01/2019;1604.07
10/01/2019;1619.18
14/01/2019;1625.63
15/01/2019;1635.46
16/01/2019;1641.23
17/01/2019;1647.21
21/01/2019;1641.41
22/01/2019;1640.87
23/01/2019;1645.98
24/01/2019;1646.17
28/01/2019;1660.76
29/01/2019;1653.65
30/01/2019;1649.95
31/01/2019;1648.16
04/02/2019;1645.39
05/02/2019;1658.95
06/02/2019;1663.11
07/02/2019;1655.66
11/02/2019;1639.64
12/02/2019;1649.61
13/02/2019;1648.42
14/02/2019;1643.61
18/02/2019;1635.46
19/02/2019;1628.68
20/02/2019;1643.95
21/02/2019;1645.96
25/02/2019;1629.18
26/02/2019;1635.53
27/02/2019;1636.33
28/02/2019;1633.9
04/03/2019;1646.01
05/03/2019;1641.71
06/03/2019;1640.03
07/03/2019;1629.73
11/03/2019;1618.45
12/03/2019;1622.03
13/03/2019;1632.15
14/03/2019;1648.28
18/03/2019;1661.39
19/03/2019;1663.72
20/03/2019;1667.17
21/03/2019;1678.49
25/03/2019;1671.8
26/03/2019;1672.59
27/03/2019;1687.56
28/03/2019;1693.43
01/04/2019;1710.37
02/04/2019;1718.98
03/04/2019;1726.18
04/04/2019;1737.04
08/04/2019;1737.46
09/04/2019;1735.57
10/04/2019;1741.59
11/04/2019;1747.51
15/04/2019;1753.17
16/04/2019;1764.43
17/04/2019;1783.05
18/04/2019;1784.24
23/04/2019;1788.71
24/04/2019;1796.71
