date;nav
24/06/2016;100.83
01/07/2016;102.83
08/07/2016;103.55
15/07/2016;104.67
22/07/2016;105.9
29/07/2016;105.47
05/08/2016;106.06
12/08/2016;106.33
19/08/2016;104.76
26/08/2016;105.12
02/09/2016;106.47
09/09/2016;104.91
16/09/2016;104.9
23/09/2016;106.37
30/09/2016;105.97
07/10/2016;105.36
14/10/2016;105.84
21/10/2016;107.22
28/10/2016;105.48
04/11/2016;102.68
10/11/2016;105.99
18/11/2016;108.22
25/11/2016;108.8
02/12/2016;107.13
09/12/2016;110.67
16/12/2016;111.28
23/12/2016;111.31
30/12/2016;110.74
06/01/2017;112.17
13/01/2017;112.48
20/01/2017;111.97
27/01/2017;112.86
03/02/2017;112.56
10/02/2017;114.67
17/02/2017;115.85
24/02/2017;116.63
03/03/2017;117.13
10/03/2017;116.37
17/03/2017;116.8
24/03/2017;115.79
31/03/2017;117.53
07/04/2017;118.05
13/04/2017;117.56
21/04/2017;117.55
28/04/2017;118.9
05/05/2017;119.41
12/05/2017;120.12
19/05/2017;118.05
26/05/2017;119.56
02/06/2017;120.46
09/06/2017;120.56
16/06/2017;120.17
23/06/2017;120.55
30/06/2017;117.37
07/07/2017;117.3
13/07/2017;118.69
21/07/2017;117.47
28/07/2017;116.45
04/08/2017;116.51
11/08/2017;114.92
18/08/2017;115.31
25/08/2017;115.03
01/09/2017;116.21
08/09/2017;115.56
15/09/2017;117.13
22/09/2017;117.56
29/09/2017;119.17
06/10/2017;120.9
13/10/2017;121.01
20/10/2017;121.32
27/10/2017;122.79
03/11/2017;123.12
10/11/2017;121.72
17/11/2017;120.68
24/11/2017;121.46
01/12/2017;121.3
08/12/2017;122.11
15/12/2017;122.46
22/12/2017;123.0
29/12/2017;122.36
05/01/2018;124.87
12/01/2018;125.39
19/01/2018;125.97
26/01/2018;125.7
02/02/2018;122.61
09/02/2018;118.23
16/02/2018;121.08
23/02/2018;122.22
02/03/2018;119.98
09/03/2018;123.0
16/03/2018;122.8
23/03/2018;118.61
29/03/2018;119.46
06/04/2018;119.43
13/04/2018;120.63
20/04/2018;121.72
27/04/2018;122.33
04/05/2018;123.69
11/05/2018;125.82
18/05/2018;126.48
25/05/2018;127.0
01/06/2018;126.89
08/06/2018;127.39
15/06/2018;128.69
22/06/2018;126.83
29/06/2018;124.9
06/07/2018;125.22
13/07/2018;126.68
20/07/2018;126.65
27/07/2018;127.49
03/08/2018;127.56
10/08/2018;128.27
17/08/2018;127.62
24/08/2018;127.89
31/08/2018;128.62
07/09/2018;126.84
14/09/2018;127.47
21/09/2018;127.73
28/09/2018;127.37
05/10/2018;125.9
12/10/2018;120.68
19/10/2018;121.39
26/10/2018;117.69
02/11/2018;120.94
09/11/2018;122.02
16/11/2018;120.03
23/11/2018;118.12
30/11/2018;120.75
07/12/2018;117.13
14/12/2018;116.56
21/12/2018;111.16
28/12/2018;112.23
04/01/2019;113.6
11/01/2019;116.65
18/01/2019;119.16
25/01/2019;119.9
01/02/2019;120.58
08/02/2019;121.17
15/02/2019;123.97
22/02/2019;124.58
01/03/2019;124.9
08/03/2019;124.1
15/03/2019;125.91
22/03/2019;125.68
29/03/2019;126.69
05/04/2019;128.85
12/04/2019;128.77
18/04/2019;129.2
26/04/2019;130.44
03/05/2019;130.78
10/05/2019;127.74
17/05/2019;127.72
24/05/2019;126.52
31/05/2019;125.06
07/06/2019;127.08
14/06/2019;128.0
21/06/2019;129.73
28/06/2019;129.64
05/07/2019;132.27
12/07/2019;131.86
19/07/2019;131.74
26/07/2019;133.81
02/08/2019;130.95
09/08/2019;129.51
16/08/2019;128.95
23/08/2019;128.97
30/08/2019;131.31
06/09/2019;133.08
13/09/2019;133.94
20/09/2019;134.62
27/09/2019;133.72
04/10/2019;132.6
11/10/2019;133.22
18/10/2019;133.5
25/10/2019;135.07
31/10/2019;135.23
08/11/2019;137.85
15/11/2019;138.57
22/11/2019;138.36
29/11/2019;140.07
06/12/2019;139.49
13/12/2019;140.22
20/12/2019;142.01
27/12/2019;142.79
03/01/2020;143.23
10/01/2020;144.63
17/01/2020;146.36
24/01/2020;146.47
31/01/2020;143.61
07/02/2020;146.96
14/02/2020;149.76
21/02/2020;149.66
28/02/2020;136.52
06/03/2020;134.48
13/03/2020;119.61
20/03/2020;111.92
27/03/2020;117.95
03/04/2020;116.6
09/04/2020;123.92
17/04/2020;126.99
24/04/2020;127.51
30/04/2020;129.07
07/05/2020;130.53
15/05/2020;129.9
22/05/2020;132.89
29/05/2020;135.13
05/06/2020;137.78
12/06/2020;134.09
19/06/2020;137.11
26/06/2020;135.53
03/07/2020;138.52
10/07/2020;140.04
17/07/2020;140.18
24/07/2020;139.53
31/07/2020;139.21
07/08/2020;141.58
14/08/2020;142.03
21/08/2020;143.02
28/08/2020;145.05
04/09/2020;142.73
11/09/2020;142.15
18/09/2020;143.03
25/09/2020;142.38
28/09/2020;144.25
02/10/2020;144.68
05/10/2020;146.07
09/10/2020;148.3
16/10/2020;148.68
23/10/2020;146.82
30/10/2020;141.93
06/11/2020;148.57
13/11/2020;150.4
20/11/2020;151.6
27/11/2020;153.27
04/12/2020;153.94
11/12/2020;153.9
18/12/2020;156.82
24/12/2020;158.01
31/12/2020;158.79
08/01/2021;162.55
15/01/2021;161.95
22/01/2021;163.96
29/01/2021;159.76
05/02/2021;166.08
12/02/2021;167.94
19/02/2021;166.54
26/02/2021;161.05
05/03/2021;159.86
12/03/2021;164.31
19/03/2021;163.71
25/03/2021;163.04
26/03/2021;164.44
01/04/2021;166.75
09/04/2021;168.76
16/04/2021;170.47
23/04/2021;170.03
30/04/2021;169.58
07/05/2021;169.57
14/05/2021;167.32
21/05/2021;168.08
28/05/2021;170.66
04/06/2021;171.49
11/06/2021;172.8
18/06/2021;172.3
25/06/2021;174.26
02/07/2021;175.97
09/07/2021;175.63
16/07/2021;174.3
23/07/2021;176.86
30/07/2021;177.39
06/08/2021;179.67
13/08/2021;180.83
20/08/2021;178.8
27/08/2021;181.6
03/09/2021;182.48
10/09/2021;181.37
17/09/2021;180.76
24/09/2021;180.98
01/10/2021;177.37
08/10/2021;177.32
15/10/2021;181.62
22/10/2021;183.41
29/10/2021;185.44
05/11/2021;188.92
12/11/2021;190.66
19/11/2021;190.61
26/11/2021;184.39
03/12/2021;182.76
10/12/2021;186.56
17/12/2021;184.7
24/12/2021;187.78
31/12/2021;189.54
07/01/2022;186.69
14/01/2022;184.89
21/01/2022;180.06
28/01/2022;177.36
04/02/2022;176.84
11/02/2022;177.35
18/02/2022;175.41
25/02/2022;173.71
04/03/2022;169.32
11/03/2022;169.61
18/03/2022;176.65
25/03/2022;177.27
01/04/2022;178.03
08/04/2022;176.45
14/04/2022;176.2
22/04/2022;174.45
29/04/2022;172.71
06/05/2022;168.82
13/05/2022;167.76
20/05/2022;167.27
27/05/2022;170.87
03/06/2022;170.87
10/06/2022;166.71
17/06/2022;159.9
24/06/2022;162.92
01/07/2022;160.86
08/07/2022;165.08
15/07/2022;163.88
22/07/2022;168.05
29/07/2022;173.08
05/08/2022;173.71
12/08/2022;175.85
19/08/2022;174.4
26/08/2022;170.14
02/09/2022;165.44
09/09/2022;167.68
16/09/2022;163.01
23/09/2022;158.24
30/09/2022;155.19
07/10/2022;157.14
14/10/2022;155.66
21/10/2022;158.13
28/10/2022;161.99
04/11/2022;161.49
10/11/2022;165.73
18/11/2022;165.48
25/11/2022;167.55
02/12/2022;168.12
09/12/2022;165.59
16/12/2022;162.64
23/12/2022;161.84
30/12/2022;161.67
06/01/2023;165.34
13/01/2023;168.26
20/01/2023;167.92
27/01/2023;170.02
03/02/2023;172.12
10/02/2023;171.08
17/02/2023;172.01
24/02/2023;170.06
03/03/2023;172.03
10/03/2023;167.92
17/03/2023;165.95
24/03/2023;166.03
31/03/2023;169.31
06/04/2023;167.82
14/04/2023;168.91
21/04/2023;168.91
28/04/2023;168.47
05/05/2023;168.87
12/05/2023;169.68
19/05/2023;171.2
26/05/2023;170.29
02/06/2023;171.69
09/06/2023;172.15
16/06/2023;174.28
23/06/2023;170.03
30/06/2023;172.07
07/07/2023;169.23
13/07/2023;172.6
21/07/2023;172.8
28/07/2023;174.44
04/08/2023;171.04
11/08/2023;170.56
18/08/2023;167.44
25/08/2023;168.83
01/09/2023;171.88
08/09/2023;170.1
15/09/2023;170.74
22/09/2023;166.63
29/09/2023;165.89
06/10/2023;164.62
13/10/2023;165.44
20/10/2023;160.2
27/10/2023;158.43
03/11/2023;164.03
10/11/2023;165.16
17/11/2023;167.81
24/11/2023;168.59
01/12/2023;171.43
08/12/2023;172.98
15/12/2023;176.56
22/12/2023;177.3
29/12/2023;177.9
05/01/2024;174.45
12/01/2024;176.07
19/01/2024;176.04
26/01/2024;178.83
02/02/2024;180.01
09/02/2024;182.18
16/02/2024;183.38
23/02/2024;184.35
01/03/2024;185.67
08/03/2024;185.33
15/03/2024;185.05
22/03/2024;188.32
28/03/2024;189.17
05/04/2024;186.8
12/04/2024;186.57
19/04/2024;181.3
26/04/2024;185.08
03/05/2024;185.89
10/05/2024;189.76
17/05/2024;191.28
24/05/2024;192.12
31/05/2024;190.93
07/06/2024;192.74
14/06/2024;190.6
21/06/2024;191.49
28/06/2024;189.89
05/07/2024;193.41
12/07/2024;194.99
19/07/2024;191.24
26/07/2024;190.68
02/08/2024;185.6
09/08/2024;185.58
16/08/2024;190.16
23/08/2024;191.49
30/08/2024;193.45
06/09/2024;186.56
13/09/2024;191.48
20/09/2024;192.28
27/09/2024;195.79
04/10/2024;194.74
11/10/2024;195.7
18/10/2024;197.18
25/10/2024;194.62
31/10/2024;191.26
08/11/2024;196.58
15/11/2024;195.14
22/11/2024;198.02
29/11/2024;198.03
06/12/2024;200.52
13/12/2024;200.23
20/12/2024;197.18
27/12/2024;198.49
03/01/2025;199.36
10/01/2025;197.87
17/01/2025;202.0
24/01/2025;203.4
31/01/2025;204.51
07/02/2025;204.77
14/02/2025;206.07
21/02/2025;205.15
28/02/2025;203.84
07/03/2025;197.89
14/03/2025;195.01
21/03/2025;196.17
28/03/2025;193.13
04/04/2025;179.5
11/04/2025;180.13
17/04/2025;182.36
25/04/2025;188.29
02/05/2025;193.48
09/05/2025;194.95
16/05/2025;201.55
23/05/2025;197.57
30/05/2025;200.05
06/06/2025;202.1
13/06/2025;199.16
20/06/2025;198.15
27/06/2025;201.08
04/07/2025;202.37
11/07/2025;203.77
18/07/2025;205.33
25/07/2025;206.46
01/08/2025;202.84
08/08/2025;205.57
14/08/2025;206.7
22/08/2025;208.09
29/08/2025;205.75
05/09/2025;204.9
12/09/2025;208.15
19/09/2025;209.51
22/09/2025;209.7
23/09/2025;209.18
24/09/2025;208.93
25/09/2025;208.45
26/09/2025;209.03
29/09/2025;209.43
30/09/2025;209.98
